res,cc_obs,bc_obs,ratio
1.0,403.2,641,1.589781746031746
1.5,445.6,641,1.4385098743267504
2.0,463.0,641,1.3844492440604752
2.5,472.0,641,1.3580508474576272
3.0,481.0,641,1.3326403326403327
3.5,489.0,641,1.3108384458077709
4.0,495.0,641,1.2949494949494949
4.5,497.7,641,1.2879244524814146
5.0,501.8,641,1.2774013551215624
5.5,505.9,641,1.267048823878237
6.0,509.8,641,1.2573558258140447
6.5,512.5,641,1.2507317073170732
7.0,515.0,641,1.2446601941747573
7.5,516.1,641,1.242007362914164
8.0,520.2,641,1.2322183775470972
8.5,524.2,641,1.2228157191911484
9.0,524.0,641,1.2232824427480915
9.5,529.4,641,1.2108046845485456
10.0,531.3,641,1.2064746847355543
