res,cc_obs,bc_obs,ratio
1.0,149.8,244,1.6288384512683576
1.5,172.7,244,1.4128546612623047
2.0,179.5,244,1.3593314763231197
2.5,183.7,244,1.3282525857376157
3.0,187.8,244,1.2992545260915866
3.5,192.3,244,1.2688507540301612
4.0,198.0,244,1.2323232323232323
4.5,199.0,244,1.2261306532663316
5.0,198.7,244,1.2279818822345245
5.5,199.3,244,1.224284997491219
6.0,207.7,244,1.1747713047664903
6.5,210.1,244,1.1613517372679676
7.0,215.6,244,1.1317254174397031
7.5,216.3,244,1.1280628756356912
8.0,217.3,244,1.1228716060745512
8.5,217.2,244,1.1233885819521179
9.0,215.4,244,1.1327762302692665
9.5,216.4,244,1.1275415896487986
10.0,217.2,244,1.1233885819521179
