res,cc_obs,bc_obs,ratio
1.0,2695.8,4397,1.6310557162994286
1.5,3012.3,4397,1.4596819705872588
2.0,3138.9,4397,1.4008092006753958
2.5,3203.2,4397,1.3726898101898102
3.0,3255.3,4397,1.3507203637145577
3.5,3303.5,4397,1.3310125624337823
4.0,3354.8,4397,1.3106593537617741
4.5,3378.1,4397,1.3016192534264823
5.0,3410.1,4397,1.2894050027858421
5.5,3432.1,4397,1.2811398269281198
6.0,3453.0,4397,1.2733854619171734
6.5,3469.4,4397,1.267366115178417
7.0,3491.3,4397,1.2594162632830177
7.5,3509.5,4397,1.2528850263570308
8.0,3533.0,4397,1.2445513727710162
8.5,3558.0,4397,1.2358066329398538
9.0,3562.6,4397,1.2342109695166452
9.5,3588.9,4397,1.2251664855526763
10.0,3606.5,4397,1.2191875779841952
