res,cc_obs,bc_obs,ratio
1.0,2085.8,3431,1.6449324000383545
1.5,2306.2,3431,1.487728731246206
2.0,2386.2,3431,1.4378509764479088
2.5,2426.4,3431,1.4140290141773821
3.0,2457.7,3431,1.3960206697318631
3.5,2486.3,3431,1.379962192816635
4.0,2514.7,3431,1.3643774605320715
4.5,2522.3,3431,1.360266423502359
5.0,2543.8,3431,1.348769557355138
5.5,2562.7,3431,1.3388223358176923
6.0,2566.9,3431,1.3366317347773577
6.5,2577.0,3431,1.3313930927435003
7.0,2588.1,3431,1.3256829334260656
7.5,2595.8,3431,1.3217505200708837
8.0,2625.9,3431,1.3065996420274952
8.5,2639.9,3431,1.2996704420621992
9.0,2641.4,3431,1.298932384341637
9.5,2657.9,3431,1.290868730953008
10.0,2671.8,3431,1.2841530054644807
