res,cc_obs,bc_obs,ratio
1.0,250.7,407,1.6234543278819307
1.5,264.6,407,1.5381708238851095
2.0,273.3,407,1.4892060007317964
2.5,278.0,407,1.4640287769784173
3.0,279.6,407,1.4556509298998568
3.5,281.4,407,1.4463397299218197
4.0,284.8,407,1.4290730337078652
4.5,284.7,407,1.429574991218827
5.0,285.9,407,1.423574676460301
5.5,287.5,407,1.4156521739130434
6.0,286.4,407,1.4210893854748605
6.5,286.5,407,1.4205933682373473
7.0,286.9,407,1.4186127570582086
7.5,284.8,407,1.4290730337078652
8.0,290.2,407,1.4024810475534115
8.5,291.2,407,1.3976648351648353
9.0,289.4,407,1.40635798203179
9.5,290.6,407,1.4005505849965587
10.0,291.6,407,1.3957475994513031
