res,cc_obs,bc_obs,ratio
1.0,11576.1,18171,1.5696996397750538
1.5,13717.6,18171,1.3246486265819093
2.0,14410.6,18171,1.2609468030477564
2.5,14744.1,18171,1.2324251734592142
3.0,14913.7,18171,1.2184099183971784
3.5,15034.2,18171,1.2086442910164823
4.0,15143.9,18171,1.1998890642436888
4.5,15227.3,18171,1.1933172657004196
5.0,15311.1,18171,1.1867860571742068
5.5,15391.9,18171,1.180556006730813
6.0,15468.3,18171,1.174725082911503
6.5,15515.7,18171,1.1711363328757323
7.0,15567.2,18171,1.1672619353512512
7.5,15617.2,18171,1.1635248315959326
8.0,15681.3,18171,1.1587687245317673
8.5,15763.7,18171,1.1527116095840444
9.0,15807.5,18171,1.1495176340344773
9.5,15847.9,18171,1.1465872449977599
10.0,15895.7,18171,1.1431393395698206
