res,cc_obs,bc_obs,ratio
1.0,878.2,1973,2.246640856296971
1.5,1009.8,1973,1.9538522479698952
2.0,1048.4,1973,1.881915299504006
2.5,1070.2,1973,1.8435806391328722
3.0,1084.6,1973,1.8191038170754197
3.5,1088.4,1973,1.8127526644615948
4.0,1099.7,1973,1.7941256706374464
4.5,1103.6,1973,1.7877854295034434
5.0,1108.4,1973,1.7800433056658245
5.5,1115.5,1973,1.768713581353653
6.0,1120.6,1973,1.76066393003748
6.5,1118.3,1973,1.7642850755611197
7.0,1123.3,1973,1.756431941600641
7.5,1130.5,1973,1.7452454666076958
8.0,1128.2,1973,1.7488034036518347
8.5,1130.5,1973,1.7452454666076958
9.0,1137.3,1973,1.7348105161347052
9.5,1133.7,1973,1.7403193084590278
10.0,1138.1,1973,1.7335910728406996
