res,cc_obs,bc_obs,ratio
1.0,10099.2,20926,2.072045310519645
1.5,11579.1,20926,1.8072216320784862
2.0,11981.7,20926,1.7464967408631495
2.5,12208.9,20926,1.7139955278526322
3.0,12352.9,20926,1.694015170526759
3.5,12461.5,20926,1.6792520964570878
4.0,12576.6,20926,1.6638837205604058
4.5,12636.1,20926,1.656048939150529
5.0,12674.8,20926,1.650992520592041
5.5,12747.3,20926,1.6416025354388772
6.0,12811.4,20926,1.6333890129103767
6.5,12852.7,20926,1.6281403907350205
7.0,12888.8,20926,1.6235801626218114
7.5,12926.8,20926,1.6188074388092955
8.0,12943.0,20926,1.6167812717298926
8.5,12975.1,20926,1.6127814043822397
9.0,13033.5,20926,1.6055549161775424
9.5,13013.9,20926,1.6079730134702126
10.0,13062.5,20926,1.6019904306220096
