res,cc_obs,bc_obs,ratio
1.0,17670.4,38909,2.201930912712785
1.5,20281.7,38909,1.918428928541493
2.0,21004.3,38909,1.85243021666992
2.5,21369.8,38909,1.8207470355361306
3.0,21670.1,38909,1.7955154798547308
3.5,21890.8,38909,1.7774133425914083
4.0,22108.3,38909,1.7599272671349675
4.5,22178.8,38909,1.7543329666167693
5.0,22292.3,38909,1.7454008783301858
5.5,22419.3,38909,1.7355135976591598
6.0,22546.4,38909,1.72573005003016
6.5,22632.6,38909,1.7191573217394378
7.0,22691.7,38909,1.7146798168493325
7.5,22761.0,38909,1.7094591626026976
8.0,22830.6,38909,1.7042478077667693
8.5,22878.4,38909,1.7006871109867823
9.0,22955.3,38909,1.6949898280571372
9.5,22961.3,38909,1.694546911542465
10.0,23033.4,38909,1.6892425781690934
