res,cc_obs,bc_obs,ratio
1.0,9911.4,22618,2.2820186855540086
1.5,11835.3,22618,1.9110626684579184
2.0,12362.6,22618,1.8295504181968194
2.5,12606.2,22618,1.7941965064809378
3.0,12787.8,22618,1.7687170584463319
3.5,12924.4,22618,1.750023211909257
4.0,13054.7,22618,1.7325560909097872
4.5,13121.4,22618,1.7237489901992167
5.0,13182.9,22618,1.7157074695249148
5.5,13259.0,22618,1.7058601704502603
6.0,13330.4,22618,1.6967232791214069
6.5,13375.3,22618,1.6910274909721652
7.0,13431.3,22618,1.6839769791457269
7.5,13484.4,22618,1.6773456735190295
8.0,13514.9,22618,1.6735602927139677
8.5,13551.3,22618,1.6690649605572898
9.0,13599.4,22618,1.6631616100710327
9.5,13611.6,22618,1.6616709277381057
10.0,13656.1,22618,1.6562561785575676
