res,cc_obs,bc_obs,ratio
1.0,3501.8,7348,2.098349420298132
1.5,3883.8,7348,1.8919614810237395
2.0,3987.9,7348,1.8425737857017477
2.5,4043.0,7348,1.8174622804847884
3.0,4102.1,7348,1.7912776382828306
3.5,4137.2,7348,1.7760804408778885
4.0,4164.4,7348,1.7644798770531172
4.5,4170.8,7348,1.761772321856718
5.0,4198.7,7348,1.750065496463191
5.5,4219.5,7348,1.74143855907098
6.0,4245.7,7348,1.7306922297854301
6.5,4252.5,7348,1.7279247501469723
7.0,4256.1,7348,1.7264631940039001
7.5,4275.1,7348,1.7187902037379241
8.0,4286.9,7348,1.7140591103128135
8.5,4292.1,7348,1.711982479438969
9.0,4300.2,7348,1.7087577321985026
9.5,4300.3,7348,1.7087179964188544
10.0,4317.4,7348,1.701950247834345
