res,cc_obs,bc_obs,ratio
1.0,5247.5,10376,1.9773225345402572
1.5,5695.9,10376,1.8216611948945733
2.0,5807.9,10376,1.7865321372613165
2.5,5905.7,10376,1.7569466786325076
3.0,6000.8,10376,1.7291027862951607
3.5,6048.7,10376,1.7154099227933275
4.0,6108.4,10376,1.6986444895553665
4.5,6123.1,10376,1.6945664777645308
5.0,6155.8,10376,1.68556483316547
5.5,6170.6,10376,1.68152205620199
6.0,6206.9,10376,1.6716879601733556
6.5,6241.8,10376,1.6623409913806915
7.0,6240.8,10376,1.6626073580310217
7.5,6252.8,10376,1.6594165813715456
8.0,6264.6,10376,1.6562909044472112
8.5,6268.8,10376,1.655181214905564
9.0,6295.8,10376,1.6480828488833825
9.5,6299.6,10376,1.647088704044701
10.0,6307.7,10376,1.6449736036907272
