res,cc_obs,bc_obs,ratio
1.0,182.7,283,1.5489874110563766
1.5,206.7,283,1.3691340106434446
2.0,221.3,283,1.2788070492544057
2.5,228.7,283,1.2374289462177526
3.0,235.6,283,1.201188455008489
3.5,240.1,283,1.1786755518533945
4.0,242.7,283,1.166048619695097
4.5,243.8,283,1.1607875307629203
5.0,246.5,283,1.1480730223123732
5.5,248.5,283,1.1388329979879275
6.0,251.2,283,1.1265923566878981
6.5,252.1,283,1.1225704085680286
7.0,261.0,283,1.0842911877394636
7.5,261.8,283,1.080977845683728
8.0,261.7,283,1.081390905617119
8.5,263.6,283,1.073596358118361
9.0,263.9,283,1.072375899962107
9.5,264.1,283,1.0715638015903066
10.0,264.1,283,1.0715638015903066
