res,cc_obs,bc_obs,ratio
1.0,3285.0,5384,1.6389649923896499
1.5,3688.8,5384,1.4595532422468012
2.0,3867.6,5384,1.392077774330334
2.5,3963.8,5384,1.358292547555376
3.0,4036.8,5384,1.3337296868806976
3.5,4091.1,5384,1.3160274742734228
4.0,4145.5,5384,1.2987576890604269
4.5,4172.6,5384,1.2903225806451613
5.0,4200.8,5384,1.2816606360693201
5.5,4229.2,5384,1.2730540054856712
6.0,4245.6,5384,1.268136423591483
6.5,4274.8,5384,1.2594741274445587
7.0,4300.3,5384,1.2520056740227425
7.5,4323.0,5384,1.2454314133703446
8.0,4336.5,5384,1.2415542488181714
8.5,4360.2,5384,1.2348057428558323
9.0,4375.2,5384,1.230572316694094
9.5,4393.6,5384,1.2254187909686816
10.0,4417.5,5384,1.218788907753254
