res,cc_obs,bc_obs,ratio
1.0,2767.1,4476,1.6175779697155868
1.5,3104.4,4476,1.4418245071511402
2.0,3258.5,4476,1.3736381770753414
2.5,3335.9,4476,1.3417668395335591
3.0,3398.5,4476,1.3170516404296013
3.5,3444.5,4476,1.299462911888518
4.0,3484.9,4476,1.284398404545324
4.5,3508.4,4476,1.2757952342948353
5.0,3536.5,4476,1.2656581365757105
5.5,3558.6,4476,1.257798010453549
6.0,3569.6,4476,1.2539220080681308
6.5,3593.5,4476,1.2455823013774872
7.0,3618.8,4476,1.236874101912236
7.5,3635.9,4476,1.2310569597623697
8.0,3648.4,4476,1.2268391623725468
8.5,3664.8,4476,1.2213490504256712
9.0,3677.1,4476,1.2172636044709146
9.5,3698.0,4476,1.2103839913466738
10.0,3716.8,4476,1.204261730520878
