res,cc_obs,bc_obs,ratio
1.0,2115.8,3460,1.6353152471878247
1.5,2345.5,3460,1.4751652099765509
2.0,2442.1,3460,1.4168133983047377
2.5,2483.7,3460,1.393082900511334
3.0,2527.8,3460,1.3687791755676872
3.5,2556.5,3460,1.3534128691570506
4.0,2583.6,3460,1.3392165969964391
4.5,2594.8,3460,1.3334361029751811
5.0,2608.8,3460,1.3262802821220483
5.5,2619.9,3460,1.320661093934883
6.0,2634.8,3460,1.3131926521937147
6.5,2647.4,3460,1.3069426607237289
7.0,2662.1,3460,1.2997257803989333
7.5,2674.3,3460,1.293796507497289
8.0,2673.4,3460,1.2942320640383032
8.5,2688.8,3460,1.2868193989883963
9.0,2691.3,3460,1.2856240478579124
9.5,2707.2,3460,1.2780732860520096
10.0,2718.9,3460,1.2725734672110045
