res,cc_obs,bc_obs,ratio
1.0,432.4,699,1.616558741905643
1.5,492.7,699,1.4187132129084636
2.0,513.7,699,1.3607163714230095
2.5,520.4,699,1.3431975403535743
3.0,527.2,699,1.3258725341426403
3.5,530.8,699,1.3168801808590807
4.0,535.7,699,1.3048347955945492
4.5,533.4,699,1.3104611923509561
5.0,539.0,699,1.2968460111317255
5.5,543.0,699,1.287292817679558
6.0,541.5,699,1.290858725761773
6.5,547.6,699,1.2764791818845873
7.0,553.3,699,1.26332911621182
7.5,556.2,699,1.2567421790722761
8.0,554.8,699,1.259913482335977
8.5,557.6,699,1.253586800573888
9.0,560.6,699,1.2468783446307528
9.5,561.1,699,1.2457672429157012
10.0,564.2,699,1.238922367954626
