res,cc_obs,bc_obs,ratio
1.0,9173.4,14146,1.54206728148778
1.5,9811.2,14146,1.4418215916503587
2.0,10119.3,14146,1.397922781220045
2.5,10347.5,14146,1.3670935008456149
3.0,10439.4,14146,1.3550587198497999
3.5,10517.5,14146,1.3449964345139054
4.0,10582.5,14146,1.33673517599811
4.5,10670.0,14146,1.3257731958762886
5.0,10731.4,14146,1.3181877481036957
5.5,10806.6,14146,1.3090148612884718
6.0,10876.8,14146,1.3005663430420713
6.5,10931.6,14146,1.2940466171466207
7.0,10978.7,14146,1.288494994853671
7.5,11019.0,14146,1.283782557400853
8.0,11099.8,14146,1.2744373772500406
8.5,11163.0,14146,1.267222072919466
9.0,11218.9,14146,1.2609079321502108
9.5,11259.3,14146,1.256383611769826
10.0,11263.4,14146,1.2559262744819504
