res,cc_obs,bc_obs,ratio
1.0,3481.1,7485,2.1501824136048953
1.5,3854.7,7485,1.9417853529457547
2.0,3962.5,7485,1.8889589905362776
2.5,4037.1,7485,1.854053652374229
3.0,4096.1,7485,1.8273479651375697
3.5,4116.5,7485,1.818292238552168
4.0,4141.9,7485,1.8071416499674064
4.5,4149.3,7485,1.8039187332803122
5.0,4175.0,7485,1.792814371257485
5.5,4198.6,7485,1.7827371028438048
6.0,4222.2,7485,1.772772488276254
6.5,4236.8,7485,1.7666635196374623
7.0,4244.5,7485,1.7634585934739073
7.5,4256.2,7485,1.7586109675297215
8.0,4269.6,7485,1.7530916245081505
8.5,4281.4,7485,1.7482599149810811
9.0,4298.9,7485,1.7411430831142851
9.5,4296.8,7485,1.7419940420778253
10.0,4295.9,7485,1.7423589934588795
