res,cc_obs,bc_obs,ratio
1.0,994.7,1837,1.8467879762742534
1.5,1139.8,1837,1.6116862607474995
2.0,1179.1,1837,1.5579679416504115
2.5,1184.5,1837,1.5508653440270157
3.0,1203.6,1837,1.52625456962446
3.5,1213.0,1837,1.5144270403957132
4.0,1226.9,1837,1.4972695411198955
4.5,1227.1,1837,1.4970255072936192
5.0,1242.0,1837,1.4790660225442833
5.5,1252.8,1837,1.466315453384419
6.0,1258.8,1837,1.4593263425484588
6.5,1264.5,1837,1.4527481217872678
7.0,1271.6,1837,1.444636678200692
7.5,1273.8,1837,1.4421416234887738
8.0,1278.1,1837,1.4372897269384244
8.5,1287.1,1837,1.4272395307279933
9.0,1286.6,1837,1.4277941862272658
9.5,1286.3,1837,1.428127186503926
10.0,1287.9,1837,1.4263529777156612
