res,cc_obs,bc_obs,ratio
1.0,10480.6,21127,2.0158197049787225
1.5,12108.2,21127,1.744850597116004
2.0,12599.2,21127,1.6768524985713378
2.5,12799.0,21127,1.650675834049535
3.0,12956.7,21127,1.630584948327892
3.5,13062.3,21127,1.617402754491935
4.0,13169.8,21127,1.6042005193700741
4.5,13225.0,21127,1.5975047258979207
5.0,13297.1,21127,1.5888426799828534
5.5,13408.4,21127,1.5756540675994153
6.0,13438.9,21127,1.572078071866001
6.5,13478.9,21127,1.5674127710718233
7.0,13524.8,21127,1.5620933396427306
7.5,13550.2,21127,1.5591651783737508
8.0,13590.1,21127,1.5545875306289136
8.5,13623.7,21127,1.5507534663857836
9.0,13663.8,21127,1.5462023741565305
9.5,13692.1,21127,1.543006551222968
10.0,13694.4,21127,1.5427474003972428
