res,cc_obs,bc_obs,ratio
1.0,10332.6,22797,2.2063178677196444
1.5,12450.6,22797,1.8309960965736591
2.0,13125.7,22797,1.736821655226007
2.5,13437.7,22797,1.6964956800642965
3.0,13632.9,22797,1.672204740003961
3.5,13774.1,22797,1.6550627627213392
4.0,13902.7,22797,1.6397534291900133
4.5,13980.1,22797,1.6306750309368316
5.0,14060.6,22797,1.621339060922009
5.5,14184.9,22797,1.6071315271873612
6.0,14231.2,22797,1.6019028613187924
6.5,14289.2,22797,1.5954007222237774
7.0,14356.7,22797,1.587899726260213
7.5,14389.0,22797,1.5843352560984085
8.0,14436.0,22797,1.5791770573566084
8.5,14487.3,22797,1.5735851400882153
9.0,14539.4,22797,1.5679464076922018
9.5,14564.5,22797,1.5652442582992894
10.0,14584.3,22797,1.5631192446672106
