res,cc_obs,bc_obs,ratio
1.0,17899.2,39867,2.227306248323947
1.5,20669.2,39867,1.928811952083293
2.0,21553.9,39867,1.8496420601376085
2.5,22006.9,39867,1.81156818997678
3.0,22315.9,39867,1.7864840763760368
3.5,22515.2,39867,1.7706704803865831
4.0,22719.5,39867,1.7547481238583595
4.5,22809.3,39867,1.7478396969657115
5.0,22954.2,39867,1.736806336095355
5.5,23110.8,39867,1.7250376447375253
6.0,23206.9,39867,1.7178942469696512
6.5,23295.9,39867,1.7113311784477097
7.0,23379.8,39867,1.705189950298976
7.5,23434.9,39867,1.701180717647611
8.0,23518.1,39867,1.695162449347524
8.5,23609.0,39867,1.6886356897793215
9.0,23693.0,39867,1.6826488836365172
9.5,23720.7,39867,1.6806839595796077
10.0,23748.9,39867,1.6786882760885766
