res,cc_obs,bc_obs,ratio
1.0,942044.8,760914,0.8077259170689122
1.5,986229.7,760914,0.7715383140459063
2.0,1029703.5,760914,0.7389641775520818
2.5,1053468.3,760914,0.7222941592072585
3.0,1070280.1,760914,0.7109484704050836
3.5,1098248.0,760914,0.6928435107553121
4.0,1104312.5,760914,0.6890386552719452
4.5,1110433.0,760914,0.6852408024617423
5.0,1114851.1,760914,0.6825252269114682
5.5,1118089.4,760914,0.6805484427273885
6.0,1127060.8,760914,0.6751312795192592
6.5,1132709.2,760914,0.6717646506270101
7.0,1137081.0,760914,0.669181878863511
7.5,1140708.6,760914,0.6670537944572347
8.0,1142018.1,760914,0.6662889143350704
8.5,1144333.6,760914,0.6649407130927554
9.0,1146002.2,760914,0.6639725473476403
9.5,1146820.9,760914,0.6634985462856494
10.0,1148211.0,760914,0.6626952711653171
