res,cc_obs,bc_obs,ratio
1.0,9219.6,18763,2.0351208295370733
1.5,10480.5,18763,1.7902771814321836
2.0,10780.5,18763,1.7404573071749918
2.5,11002.4,18763,1.7053551952301316
3.0,11167.3,18763,1.680173363301783
3.5,11251.6,18763,1.6675850545700166
4.0,11333.6,18763,1.655519870120703
4.5,11368.8,18763,1.6503940609387096
5.0,11441.7,18763,1.6398786893556025
5.5,11488.9,18763,1.633141554021708
6.0,11539.1,18763,1.6260366926363408
6.5,11553.6,18763,1.623995983935743
7.0,11601.6,18763,1.6172769273203695
7.5,11646.2,18763,1.6110834435266437
8.0,11671.8,18763,1.6075498209359311
8.5,11721.7,18763,1.6007063821800591
9.0,11760.3,18763,1.5954524969601116
9.5,11803.3,18763,1.5896401853718876
10.0,11813.3,18763,1.5882945493638527
