res,cc_obs,bc_obs,ratio
1.0,16130.6,35326,2.1899991320843615
1.5,18361.7,35326,1.923895935561522
2.0,18923.9,35326,1.8667399426122522
2.5,19295.3,35326,1.8308085388669781
3.0,19580.1,35326,1.8041787324885983
3.5,19746.3,35326,1.788993381038473
4.0,19915.8,35326,1.7737675614336357
4.5,20014.2,35326,1.7650468167601003
5.0,20138.6,35326,1.7541437835797922
5.5,20227.7,35326,1.7464170419770908
6.0,20305.1,35326,1.7397599617830004
6.5,20365.0,35326,1.7346427694574025
7.0,20438.1,35326,1.7284385534858917
7.5,20517.3,35326,1.721766509238545
8.0,20572.6,35326,1.7171383296228966
8.5,20641.2,35326,1.7114315059201983
9.0,20714.9,35326,1.7053425312214878
9.5,20792.4,35326,1.6989861680229312
10.0,20814.3,35326,1.6971985606049687
