res,cc_obs,bc_obs,ratio
1.0,10548.4,21034,1.9940464904630086
1.5,12285.4,21034,1.7121135656958666
2.0,12909.1,21034,1.6293932187371698
2.5,13223.0,21034,1.5907131513272328
3.0,13424.2,21034,1.5668717688949807
3.5,13582.5,21034,1.5486103441928953
4.0,13694.0,21034,1.5360011683949175
4.5,13804.7,21034,1.523683962708353
5.0,13885.9,21034,1.5147739793603583
5.5,13980.1,21034,1.5045672062431599
6.0,14048.4,21034,1.4972523561402011
6.5,14106.6,21034,1.4910750995987694
7.0,14132.4,21034,1.4883530044436897
7.5,14172.5,21034,1.484141823954842
8.0,14218.9,21034,1.479298679926014
8.5,14270.3,21034,1.4739704140767889
9.0,14299.4,21034,1.4709708099640544
9.5,14347.3,21034,1.4660598161326521
10.0,14359.3,21034,1.4648346367859157
