res,cc_obs,bc_obs,ratio
1.0,10665.7,19421,1.8208837675914378
1.5,12051.9,19421,1.6114471577095728
2.0,12508.5,19421,1.5526242155334373
2.5,12709.4,19421,1.5280815774151415
3.0,12861.6,19421,1.5099987559868133
3.5,13014.7,19421,1.4922357027054023
4.0,13094.2,19421,1.4831757572054802
4.5,13176.7,19421,1.4738895171021575
5.0,13236.0,19421,1.4672861891810214
5.5,13322.3,19421,1.457781314037366
6.0,13369.9,19421,1.452591268446286
6.5,13421.3,19421,1.4470282312443654
7.0,13428.0,19421,1.4463062257968424
7.5,13453.9,19421,1.4435219527423275
8.0,13489.9,19421,1.4396696787967294
8.5,13560.1,19421,1.432216576573919
9.0,13546.3,19421,1.4336756162199273
9.5,13604.2,19421,1.427573837491363
10.0,13608.1,19421,1.4271647033751955
