res,cc_obs,bc_obs,ratio
1.0,3794.6,7215,1.9013861803615666
1.5,4119.8,7215,1.751298606728482
2.0,4246.5,7215,1.699046273401625
2.5,4323.4,7215,1.6688254614423834
3.0,4365.6,7215,1.652693787795492
3.5,4400.4,7215,1.6396236705754024
4.0,4433.4,7215,1.6274191365543376
4.5,4460.3,7215,1.6176041970271058
5.0,4485.5,7215,1.608516330397949
5.5,4518.2,7215,1.5968748616705768
6.0,4516.4,7215,1.5975112921796122
6.5,4548.4,7215,1.5862720956819982
7.0,4551.4,7215,1.5852265237069914
7.5,4554.2,7215,1.584251899345659
8.0,4578.1,7215,1.5759813022869749
8.5,4580.6,7215,1.5751211631663973
9.0,4590.4,7215,1.571758452422447
9.5,4613.7,7215,1.5638207945900253
10.0,4614.5,7215,1.5635496803554014
