res,cc_obs,bc_obs,ratio
1.0,5010.5,10159,2.027542161460932
1.5,5266.9,10159,1.928838595758416
2.0,5394.9,10159,1.8830747557878738
2.5,5465.4,10159,1.8587843524719143
3.0,5523.6,10159,1.8391990730682888
3.5,5566.2,10159,1.8251230642089757
4.0,5597.9,10159,1.814787688240233
4.5,5633.9,10159,1.8031913949484373
5.0,5643.2,10159,1.8002197334845478
5.5,5691.8,10159,1.7848483783688815
6.0,5702.0,10159,1.7816555594528236
6.5,5736.2,10159,1.7710330881071092
7.0,5750.6,10159,1.7665982680068166
7.5,5751.6,10159,1.7662911189929758
8.0,5788.6,10159,1.7550012092733993
8.5,5802.8,10159,1.7507065554559866
9.0,5805.1,10159,1.7500129196740797
9.5,5832.8,10159,1.741702098477575
10.0,5815.2,10159,1.7469734488925575
