res,cc_obs,bc_obs,ratio
1.0,18302.7,36530,1.9958803892321897
1.5,20556.8,36530,1.7770275529265256
2.0,21438.9,36530,1.7039120477263292
2.5,21887.7,36530,1.6689738985823088
3.0,22161.1,36530,1.6483838798615593
3.5,22387.2,36530,1.631735991995426
4.0,22584.5,36530,1.6174810157408843
4.5,22751.2,36530,1.6056295931643165
5.0,22887.6,36530,1.5960607490518885
5.5,23039.7,36530,1.5855241170674965
6.0,23112.3,36530,1.580543693185014
6.5,23238.4,36530,1.5719670889562103
7.0,23259.9,36530,1.5705140606795385
7.5,23339.9,36530,1.565130956002382
8.0,23401.2,36530,1.5610310582363298
8.5,23489.6,36530,1.5551563245010558
9.0,23514.0,36530,1.5535425703836012
9.5,23623.1,36530,1.546367750210599
10.0,23623.0,36530,1.5463742962367184
