res,cc_obs,bc_obs,ratio
1.0,822.5,1831,2.2261398176291793
1.5,928.8,1831,1.9713608957795006
2.0,965.7,1831,1.8960339649994822
2.5,979.1,1831,1.870084771729139
3.0,1004.4,1831,1.822978892871366
3.5,1015.6,1831,1.8028751476959433
4.0,1017.9,1831,1.7988014539738677
4.5,1020.3,1831,1.794570224443791
5.0,1029.9,1831,1.7778425089814545
5.5,1035.9,1831,1.7675451298387874
6.0,1040.3,1831,1.7600692108045757
6.5,1039.4,1831,1.7615932268616508
7.0,1046.6,1831,1.7494744888209441
7.5,1050.2,1831,1.7434774328699294
8.0,1051.5,1831,1.741321921065145
8.5,1059.4,1831,1.7283367944119312
9.0,1060.4,1831,1.7267069030554507
9.5,1066.6,1831,1.7166697918619915
10.0,1069.9,1831,1.7113748948499858
