res,cc_obs,bc_obs,ratio
1.0,4571.4,10167,2.2240451502821896
1.5,4850.4,10167,2.0961157842652156
2.0,4941.6,10167,2.0574307916464303
2.5,5018.5,10167,2.025904154627877
3.0,5072.4,10167,2.004376626449018
3.5,5114.3,10167,1.9879553409068689
4.0,5151.0,10167,1.9737914967967385
4.5,5161.4,10167,1.969814391444182
5.0,5189.1,10167,1.9592993004567265
5.5,5227.8,10167,1.944795133708252
6.0,5238.1,10167,1.94097096275367
6.5,5244.4,10167,1.9386393105026316
7.0,5269.4,10167,1.9294416821649525
7.5,5281.4,10167,1.925057749839058
8.0,5304.2,10167,1.9167829267373027
8.5,5324.6,10167,1.9094392067009727
9.0,5343.6,10167,1.9026498989445317
9.5,5369.5,10167,1.8934723903529194
10.0,5374.9,10167,1.891570075722339
