res,cc_obs,bc_obs,ratio
1.0,9170.9,20982,2.287888865869217
1.5,10906.0,20982,1.9238951036126903
2.0,11334.6,20982,1.8511460483828277
2.5,11587.6,20982,1.810728710000345
3.0,11762.5,20982,1.7838044633368757
3.5,11877.8,20982,1.7664887437067471
4.0,11978.0,20982,1.7517114710302222
4.5,12052.5,20982,1.740883634100809
5.0,12121.8,20982,1.7309310498440826
5.5,12180.2,20982,1.7226318122855124
6.0,12224.8,20982,1.71634709770303
6.5,12265.8,20982,1.7106099887492052
7.0,12318.1,20982,1.7033471071025563
7.5,12362.5,20982,1.6972295247724976
8.0,12392.1,20982,1.693175490836904
8.5,12436.1,20982,1.6871848891533519
9.0,12485.8,20982,1.6804690127985393
9.5,12527.8,20982,1.674835166589505
10.0,12548.3,20982,1.672099009427572
