res,cc_obs,bc_obs,ratio
1.0,9219.6,19684,2.1350167035446224
1.5,10480.5,19684,1.8781546681933114
2.0,10780.5,19684,1.8258893372292566
2.5,11002.4,19684,1.7890642041736349
3.0,11167.3,19684,1.7626462976726693
3.5,11251.6,19684,1.7494400796331189
4.0,11333.6,19684,1.7367826639373192
4.5,11368.8,19684,1.731405249454648
5.0,11441.7,19684,1.7203737206883591
5.5,11488.9,19684,1.713305886551367
6.0,11539.1,19684,1.7058522761740516
6.5,11553.6,19684,1.7037113973133915
7.0,11601.6,19684,1.6966625293063025
7.5,11646.2,19684,1.6901650323710737
8.0,11671.8,19684,1.6864579584982609
8.5,11721.7,19684,1.6792786029330216
9.0,11760.3,19684,1.673766825676216
9.5,11803.3,19684,1.6676692111528133
10.0,11813.3,19684,1.6662575233000094
