res,cc_obs,bc_obs,ratio
1.0,1633.9,2920,1.7871350755860211
1.5,1828.2,2920,1.597199431134449
2.0,1910.2,2920,1.528635744948173
2.5,1967.5,2920,1.4841168996188057
3.0,2019.8,2920,1.4456876918506782
3.5,2048.3,2920,1.4255724259141727
4.0,2059.0,2920,1.4181641573579407
4.5,2075.1,2920,1.4071611006698472
5.0,2090.2,2920,1.3969955028226966
5.5,2124.9,2920,1.374182314461857
6.0,2148.7,2920,1.3589612323730629
6.5,2163.8,2920,1.3494777705887788
7.0,2178.7,2920,1.3402487722036078
7.5,2180.9,2920,1.3388967857306615
8.0,2199.5,2920,1.3275744487383496
8.5,2214.3,2920,1.318701169669873
9.0,2216.8,2920,1.3172140021652832
9.5,2226.9,2920,1.3112398401365126
10.0,2233.1,2920,1.3075993014195513
