res,cc_obs,bc_obs,ratio
1.0,116.9,204,1.7450812660393498
1.5,138.0,204,1.4782608695652173
2.0,143.5,204,1.421602787456446
2.5,149.6,204,1.3636363636363638
3.0,155.1,204,1.3152804642166345
3.5,157.3,204,1.2968849332485695
4.0,159.6,204,1.2781954887218046
4.5,160.2,204,1.2734082397003745
5.0,163.7,204,1.2461820403176542
5.5,165.1,204,1.2356147789218657
6.0,169.1,204,1.206386753400355
6.5,168.4,204,1.2114014251781473
7.0,169.7,204,1.2021213906894521
7.5,171.9,204,1.1867364746945899
8.0,172.9,204,1.1798727588201272
8.5,176.3,204,1.1571185479296653
9.0,177.6,204,1.1486486486486487
9.5,177.3,204,1.1505922165820641
10.0,176.6,204,1.1551528878822197
