res,cc_obs,bc_obs,ratio
1.0,352.1,623,1.7693836978131212
1.5,397.8,623,1.5661136249371543
2.0,419.8,623,1.4840400190566936
2.5,428.4,623,1.454248366013072
3.0,438.0,623,1.4223744292237444
3.5,443.0,623,1.4063205417607223
4.0,445.5,623,1.3984287317620652
4.5,446.8,623,1.3943598925693823
5.0,454.2,623,1.3716424482606782
5.5,459.9,623,1.3546423135464232
6.0,468.5,623,1.3297758804695838
6.5,470.7,623,1.3235606543445932
7.0,474.1,623,1.3140687618645854
7.5,480.0,623,1.2979166666666666
8.0,482.8,623,1.2903893951946976
8.5,483.6,623,1.2882547559966915
9.0,484.0,623,1.287190082644628
9.5,487.2,623,1.278735632183908
10.0,487.9,623,1.2769010043041606
