res,cc_obs,bc_obs,ratio
1.0,4955.5,12083,2.4383008778125315
1.5,5234.3,12083,2.3084271058212176
2.0,5335.7,12083,2.2645576025638623
2.5,5427.2,12083,2.2263782429245285
3.0,5489.0,12083,2.2013117143377663
3.5,5520.5,12083,2.188751018929445
4.0,5572.2,12083,2.1684433437421484
4.5,5615.6,12083,2.1516845929197235
5.0,5637.5,12083,2.143325942350333
5.5,5664.2,12083,2.1332226969386676
6.0,5685.1,12083,2.125380380292343
6.5,5712.9,12083,2.1150378966899472
7.0,5717.4,12083,2.1133732115996784
7.5,5765.3,12083,2.09581461502437
8.0,5772.6,12083,2.0931642587395625
8.5,5776.8,12083,2.09164243179615
9.0,5802.2,12083,2.0824859536038054
9.5,5807.5,12083,2.0805854498493326
10.0,5819.4,12083,2.0763308932192324
