res,cc_obs,bc_obs,ratio
1.0,10051.8,22907,2.2788953222308446
1.5,11318.8,22907,2.023801109658268
2.0,11667.1,22907,1.9633842171576483
2.5,11828.9,22907,1.9365283331501661
3.0,11953.7,22907,1.9163104310799166
3.5,12059.4,22907,1.8995140720102162
4.0,12147.2,22907,1.8857843782929398
4.5,12237.3,22907,1.871899847188514
5.0,12292.7,22907,1.8634636816972674
5.5,12321.9,22907,1.8590477117976936
6.0,12357.1,22907,1.853752093937898
6.5,12392.6,22907,1.848441812049126
7.0,12462.9,22907,1.8380152292002665
7.5,12491.8,22907,1.8337629484942124
8.0,12499.9,22907,1.8325746605972848
8.5,12536.2,22907,1.8272682312024375
9.0,12582.8,22907,1.8205010013669454
9.5,12619.5,22907,1.8152066246681722
10.0,12645.6,22907,1.811460112608338
