res,cc_obs,bc_obs,ratio
1.0,3374.6,8375,2.4817756178510044
1.5,3771.4,8375,2.2206607625815344
2.0,3860.0,8375,2.1696891191709846
2.5,3919.2,8375,2.136915697081037
3.0,3964.5,8375,2.1124984235086393
3.5,3987.1,8375,2.100524190514409
4.0,4029.7,8375,2.0783184852470407
4.5,4045.4,8375,2.0702526326197654
5.0,4069.1,8375,2.0581946867857757
5.5,4094.6,8375,2.045376837786353
6.0,4109.2,8375,2.0381096077095298
6.5,4125.7,8375,2.0299585524880626
7.0,4142.6,8375,2.0216772075508134
7.5,4162.3,8375,2.0121086899070226
8.0,4168.9,8375,2.008923217155605
8.5,4183.8,8375,2.001768726994598
9.0,4195.7,8375,1.9960912362657006
9.5,4213.4,8375,1.9877058907295773
10.0,4218.5,8375,1.9853028327604598
