res,cc_obs,bc_obs,ratio
1.0,17210.6,43198,2.5099647891415757
1.5,19617.2,43198,2.202047183084232
2.0,20248.0,43198,2.1334452785460294
2.5,20590.5,43198,2.0979577960710034
3.0,20824.4,43198,2.074393499932771
3.5,21016.1,43198,2.055471757366971
4.0,21197.0,43198,2.037929895739963
4.5,21337.6,43198,2.024501349730054
5.0,21458.8,43198,2.013066900292654
5.5,21564.8,43198,2.0031718355839145
6.0,21645.9,43198,1.9956666158487286
6.5,21712.9,43198,1.9895085410055773
7.0,21817.1,43198,1.9800065086560543
7.5,21947.7,43198,1.9682244608774495
8.0,21976.1,43198,1.9656808987945997
8.5,22042.4,43198,1.959768446267194
9.0,22130.5,43198,1.9519667427306207
9.5,22194.4,43198,1.9463468262264354
10.0,22244.4,43198,1.9419719120317922
