res,cc_obs,bc_obs,ratio
1.0,981.3,2037,2.075817792723938
1.5,1066.4,2037,1.9101650412603148
2.0,1079.2,2037,1.8875092661230541
2.5,1090.4,2037,1.8681217901687452
3.0,1107.2,2037,1.8397760115606936
3.5,1122.9,2037,1.8140528987443225
4.0,1130.3,2037,1.8021764133415907
4.5,1141.1,2037,1.7851196214179301
5.0,1149.4,2037,1.7722289890377587
5.5,1153.8,2037,1.765470618824753
6.0,1154.6,2037,1.7642473583925171
6.5,1157.1,2037,1.7604355716878404
7.0,1164.1,2037,1.7498496692723995
7.5,1164.4,2037,1.749398832016489
8.0,1165.4,2037,1.7478977175218808
8.5,1167.6,2037,1.7446043165467626
9.0,1170.9,2037,1.7396874199333845
9.5,1176.1,2037,1.7319955786072614
10.0,1179.2,2037,1.7274423337856173
