res,cc_obs,bc_obs,ratio
1.0,238749.9,252394,1.0571480867635965
1.5,267861.7,252394,0.9422549024365932
2.0,278448.1,252394,0.906431036879045
2.5,282666.3,252394,0.8929044601355026
3.0,284480.4,252394,0.887210507296812
3.5,285526.2,252394,0.8839609114680194
4.0,286503.0,252394,0.8809471454051092
4.5,287200.1,252394,0.8788088862086052
5.0,287933.0,252394,0.8765719802870807
5.5,288687.2,252394,0.8742819217478295
6.0,289063.9,252394,0.8731425819689003
6.5,289426.0,252394,0.8720501959049982
7.0,290058.6,252394,0.870148307962598
7.5,290363.9,252394,0.8692333998820101
8.0,290653.4,252394,0.8683676158613661
8.5,291045.0,252394,0.8671992303595664
9.0,291277.2,252394,0.8665079175438379
9.5,291626.6,252394,0.8654697479585196
10.0,292006.8,252394,0.8643428851656879
