res,cc_obs,bc_obs,ratio
1.0,110323.1,145309,1.317122162085728
1.5,134875.8,145309,1.0773541287614237
2.0,147814.2,145309,0.9830516959804944
2.5,151904.1,145309,0.9565837920108805
3.0,154154.2,145309,0.9426210897919096
3.5,155548.8,145309,0.9341698553765764
4.0,156472.2,145309,0.9286569754882975
4.5,157250.4,145309,0.9240612424515295
5.0,157762.0,145309,0.9210646416754351
5.5,158359.4,145309,0.9175899883429718
6.0,158849.4,145309,0.9147595143576243
6.5,159324.2,145309,0.9120334512898856
7.0,159637.6,145309,0.9102429502823896
7.5,160023.8,145309,0.9080461781310031
8.0,160244.7,145309,0.9067944212819519
8.5,160643.8,145309,0.9045416007340464
9.0,160938.6,145309,0.9028847026132947
9.5,161259.0,145309,0.9010907918317738
10.0,161541.2,145309,0.8995166558128823
