device_id,day,source,target,weight,distance
183698,2019-07-07,9698.0,8532.0,1,[0.631]
184860,2019-07-06,9034.0,8890.0,1,[1.789]
185366,2019-07-06,9290.0,9380.0,1,[0.143]
186163,2019-07-06,8886.0,9687.0,1,[3.409]
186163,2019-07-06,8886.0,6940.0,1,[1.214]
186163,2019-07-06,9687.0,9059.0,1,[1.856]
186163,2019-07-06,9059.0,8886.0,1,[1.896]
186163,2019-07-07,8890.0,9692.0,1,[3.439]
186163,2019-07-07,9692.0,9687.0,1,[0.232]
186163,2019-07-07,9687.0,8573.0,1,[0.73]
186526,2019-07-06,9022.0,8989.0,1,[1.459]
187671,2019-07-07,8881.0,8882.0,1,[0.114]
187778,2019-07-06,8947.0,9443.0,1,[2.64]
188072,2019-07-06,8545.0,8911.0,1,[2.736]
190649,2019-07-06,9037.0,8678.0,1,[2.057]
193340,2019-07-07,9497.0,9322.0,1,[0.983]
194185,2019-07-07,8895.0,9320.0,1,[2.068]
194264,2019-07-06,8994.0,9044.0,1,[0.568]
196158,2019-07-06,8994.0,9059.0,1,[0.534]
197626,2019-07-07,9293.0,9342.0,1,[0.485]
197626,2019-07-07,9342.0,9169.0,1,[1.011]
203598,2019-07-06,9508.0,9304.0,1,[1.242]
206399,2019-07-06,8908.0,9060.0,1,[1.712]
206635,2019-07-06,9044.0,9376.0,1,[0.408]
211120,2019-07-07,9100.0,9146.0,1,[0.126]
211120,2019-07-07,9146.0,9436.0,1,[1.631]
212660,2019-07-07,7010.0,9323.0,1,[3.148]
213010,2019-07-06,9132.0,9135.0,1,[0.119]
213312,2019-07-07,9508.0,9065.0,1,[1.63]
213845,2019-07-07,9761.0,7016.0,1,[4.243]
215416,2019-07-06,8749.0,9385.0,1,[2.14]
215416,2019-07-06,9385.0,8768.0,1,[1.676]
215416,2019-07-06,8768.0,9114.0,1,[0.877]
215416,2019-07-06,9114.0,8769.0,1,[0.874]
215648,2019-07-06,9034.0,9166.0,1,[1.23]
215836,2019-07-06,9151.0,9102.0,1,[0.395]
215836,2019-07-06,9102.0,9101.0,1,[0.363]
220425,2019-07-07,9316.0,9442.0,1,[1.128]
220425,2019-07-07,9442.0,9713.0,1,[2.414]
221678,2019-07-07,9060.0,9035.0,1,[0.573]
223060,2019-07-06,9421.0,8991.0,1,[1.627]
223060,2019-07-06,9041.0,9060.0,1,[0.544]
223060,2019-07-06,9060.0,8988.0,1,[0.875]
223060,2019-07-07,8880.0,8968.0,1,[1.082]
224707,2019-07-06,9106.0,8465.0,1,[3.024]
224707,2019-07-07,8762.0,8880.0,1,[0.506]
225686,2019-07-06,9075.0,9107.0,1,[1.271]
230714,2019-07-07,9440.0,9415.0,1,[0.255]
230714,2019-07-07,9415.0,9440.0,1,[0.254]
232562,2019-07-06,9031.0,8763.0,1,[0.737]
232562,2019-07-06,8763.0,9060.0,1,[1.281]
233012,2019-07-06,8774.0,9115.0,1,[0.785]
233502,2019-07-06,9148.0,9011.0,1,[0.778]
233502,2019-07-06,9011.0,8920.0,1,[0.884]
233502,2019-07-06,8665.0,8951.0,1,[0.86]
233502,2019-07-06,8951.0,9173.0,1,[1.168]
233502,2019-07-06,9034.0,9012.0,1,[0.557]
233502,2019-07-06,9012.0,9173.0,1,[1.036]
237456,2019-07-07,9044.0,9101.0,1,[1.281]
239777,2019-07-07,8749.0,8678.0,1,[0.58]
241597,2019-07-06,9376.0,10550.0,1,[1.073]
241597,2019-07-07,9166.0,10550.0,1,[1.188]
241681,2019-07-07,8661.0,8743.0,1,[1.791]
242615,2019-07-07,8229.0,8965.0,1,[2.489]
242615,2019-07-07,8965.0,8765.0,1,[0.513]
242615,2019-07-07,8765.0,8749.0,1,[0.749]
243237,2019-07-06,9031.0,9428.0,1,[1.624]
243237,2019-07-06,9428.0,9386.0,1,[0.947]
243237,2019-07-07,9407.0,9386.0,1,[0.751]
243237,2019-07-07,9386.0,9428.0,1,[0.934]
243360,2019-07-06,9064.0,8678.0,1,[2.768]
243360,2019-07-06,8678.0,8551.0,1,[2.694]
243360,2019-07-06,8551.0,9406.0,1,[1.548]
243360,2019-07-07,8552.0,9074.0,1,[0.859]
243360,2019-07-07,9074.0,9367.0,1,[0.962]
243360,2019-07-07,9367.0,8552.0,1,[1.751]
244391,2019-07-07,9337.0,9508.0,1,[0.996]
244391,2019-07-07,9508.0,8925.0,1,[2.989]
245512,2019-07-06,9035.0,9022.0,1,[0.696]
245512,2019-07-06,9022.0,8535.0,1,[0.399]
245512,2019-07-06,8535.0,9048.0,1,[1.019]
245512,2019-07-07,9073.0,9035.0,1,[0.459]
245769,2019-07-07,9508.0,8890.0,1,[3.098]
245769,2019-07-07,8890.0,9008.0,1,[0.881]
245769,2019-07-07,9008.0,9126.0,1,[0.761]
246288,2019-07-06,9112.0,9046.0,1,[1.213]
248708,2019-07-07,9413.0,8658.0,1,[2.832]
250464,2019-07-06,9059.0,9114.0,1,[0.562]
250464,2019-07-07,9059.0,9060.0,1,[0.316]
252476,2019-07-07,9318.0,9304.0,1,[0.394]
255230,2019-07-07,9045.0,9041.0,1,[0.395]
256466,2019-07-06,8772.0,8895.0,1,[0.92]
257391,2019-07-07,9153.0,9150.0,1,[0.283]
258180,2019-07-06,9080.0,8745.0,1,[1.884]
259509,2019-07-06,9037.0,9408.0,1,[1.199]
261725,2019-07-06,9022.0,8515.0,1,[0.344]
261725,2019-07-06,8515.0,8771.0,1,[2.298]
262096,2019-07-06,8764.0,9383.0,1,[1.506]
264421,2019-07-07,8920.0,8925.0,1,[0.436]
264421,2019-07-07,8925.0,9146.0,1,[0.909]
267548,2019-07-07,8907.0,8722.0,1,[0.473]
267548,2019-07-07,8722.0,8680.0,1,[0.779]
268075,2019-07-06,9290.0,9325.0,1,[0.531]
268075,2019-07-06,9325.0,9439.0,1,[0.63]
268075,2019-07-06,9439.0,9336.0,1,[0.655]
268075,2019-07-06,9336.0,9060.0,1,[0.956]
268075,2019-07-07,9410.0,9338.0,1,[0.645]
268075,2019-07-07,9338.0,9150.0,1,[1.03]
268075,2019-07-07,9150.0,9471.0,1,[1.838]
269806,2019-07-06,9421.0,9035.0,1,[1.156]
269806,2019-07-06,9035.0,8773.0,1,[0.817]
269806,2019-07-06,8773.0,9381.0,1,[1.426]
270319,2019-07-06,9297.0,9129.0,1,[0.458]
271108,2019-07-06,9063.0,9036.0,1,[0.816]
271108,2019-07-06,9036.0,8738.0,1,[1.675]
272406,2019-07-06,8304.0,9064.0,1,[3.21]
272406,2019-07-07,8304.0,9131.0,1,[3.22]
272680,2019-07-07,8678.0,8895.0,1,[2.217]
272680,2019-07-07,8895.0,6940.0,1,[1.712]
277329,2019-07-06,9021.0,9955.0,1,[2.063]
277329,2019-07-06,9955.0,9698.0,1,[0.708]
278643,2019-07-06,9039.0,9323.0,1,[1.354]
278643,2019-07-06,9323.0,8911.0,1,[2.149]
