device_id,day,source,target,weight,distance
24843,2019-06-15,8773.0,8880.0,1,[0.7]
24843,2019-06-15,8880.0,8724.0,1,[0.699]
24843,2019-06-16,8685.0,8678.0,1,[0.14]
24843,2019-06-16,8678.0,8924.0,1,[1.981]
24843,2019-06-16,9041.0,8892.0,1,[1.426]
24843,2019-06-16,8892.0,8485.0,1,[3.07]
24843,2019-06-16,8916.0,9289.0,1,[1.652]
25285,2019-06-15,8956.0,9442.0,1,[2.34]
27073,2019-06-15,9041.0,9034.0,1,[0.387]
27896,2019-06-15,8724.0,9411.0,1,[2.471]
34349,2019-06-15,9428.0,8955.0,1,[2.087]
40556,2019-06-15,9043.0,9443.0,1,[1.517]
44803,2019-06-16,8956.0,9508.0,1,[2.447]
46000,2019-06-16,9436.0,9494.0,1,[0.733]
46253,2019-06-15,9488.0,9421.0,1,[0.393]
46253,2019-06-15,9436.0,9043.0,1,[1.498]
46253,2019-06-15,9043.0,8771.0,1,[0.861]
46253,2019-06-15,8771.0,8684.0,1,[1.803]
46832,2019-06-16,9166.0,9317.0,1,[0.643]
46832,2019-06-16,9317.0,9166.0,1,[0.636]
50787,2019-06-16,9059.0,8967.0,1,[0.945]
52146,2019-06-16,9302.0,8480.0,1,[2.857]
61825,2019-06-15,8470.0,8749.0,1,[1.901]
72668,2019-06-16,9174.0,9034.0,1,[1.32]
72668,2019-06-16,9174.0,9391.0,1,[1.284]
72668,2019-06-16,9034.0,9174.0,1,[1.316]
72668,2019-06-16,9391.0,9174.0,1,[1.282]
74842,2019-06-15,9421.0,9508.0,1,[1.264]
76369,2019-06-16,9321.0,9398.0,1,[0.769]
76369,2019-06-16,9398.0,9421.0,1,[0.424]
76369,2019-06-16,9008.0,9072.0,1,[1.418]
76369,2019-06-16,9072.0,9008.0,1,[1.416]
77232,2019-06-15,8771.0,8948.0,1,[0.518]
77232,2019-06-16,8771.0,8948.0,1,[0.52]
77628,2019-06-15,9074.0,8532.0,1,[0.785]
77628,2019-06-15,8532.0,9074.0,1,[0.777]
77797,2019-06-15,8988.0,8535.0,1,[2.107]
77797,2019-06-15,9508.0,8988.0,1,[2.74]
77797,2019-06-16,8988.0,8678.0,1,[1.508]
77797,2019-06-16,8988.0,9421.0,1,[2.279]
77797,2019-06-16,8678.0,8988.0,1,[1.482]
77797,2019-06-16,9421.0,9415.0,1,[0.485]
77797,2019-06-16,9415.0,9421.0,1,[0.601]
78258,2019-06-15,9172.0,9344.0,1,[0.648]
78258,2019-06-16,9410.0,9344.0,1,[0.616]
80378,2019-06-15,9687.0,8754.0,1,[1.804]
80378,2019-06-15,8754.0,9687.0,1,[1.805]
80378,2019-06-16,8490.0,9687.0,1,[1.805]
80378,2019-06-16,9687.0,9321.0,1,[2.378]
80378,2019-06-16,9321.0,9687.0,1,[2.378]
83161,2019-06-16,8954.0,8773.0,1,[0.643]
84041,2019-06-15,9406.0,9042.0,1,[0.957]
84041,2019-06-15,9042.0,9406.0,1,[0.942]
84041,2019-06-16,9127.0,8920.0,1,[1.169]
84041,2019-06-16,8920.0,9407.0,1,[2.063]
84511,2019-06-15,9428.0,9126.0,1,[1.212]
86375,2019-06-15,9328.0,9413.0,1,[0.615]
86503,2019-06-16,9297.0,9319.0,1,[0.418]
90272,2019-06-16,9114.0,9064.0,1,[0.418]
93796,2019-06-16,9126.0,9172.0,1,[0.44]
94227,2019-06-15,9132.0,9380.0,1,[0.471]
94227,2019-06-15,9132.0,9131.0,1,[0.184]
94227,2019-06-15,9045.0,9132.0,1,[0.552]
94227,2019-06-16,9286.0,9059.0,1,[0.607]
96006,2019-06-15,9059.0,9135.0,1,[0.332]
98040,2019-06-15,8882.0,9012.0,1,[1.096]
98040,2019-06-15,9012.0,8882.0,1,[1.138]
98040,2019-06-16,9034.0,9074.0,1,[0.632]
98040,2019-06-16,9074.0,9062.0,1,[0.392]
98040,2019-06-16,9062.0,8775.0,1,[1.272]
98040,2019-06-16,8775.0,8907.0,1,[0.483]
98216,2019-06-16,9508.0,9060.0,1,[1.31]
99924,2019-06-16,8749.0,8701.0,1,[0.642]
101703,2019-06-15,8157.0,9621.0,1,[2.828]
103663,2019-06-16,8946.0,8662.0,1,[0.801]
105013,2019-06-16,9012.0,9011.0,1,[0.009]
107848,2019-06-15,8771.0,8915.0,1,[0.111]
113795,2019-06-15,8535.0,9428.0,1,[1.891]
115486,2019-06-15,9488.0,8268.0,1,[4.785]
118013,2019-06-16,9385.0,9508.0,1,[1.001]
118337,2019-06-15,8895.0,8886.0,1,[0.598]
118985,2019-06-15,9034.0,9060.0,1,[0.491]
118985,2019-06-15,9060.0,9436.0,1,[0.967]
119007,2019-06-15,8549.0,9376.0,1,[0.993]
119007,2019-06-15,9376.0,9034.0,1,[0.829]
119007,2019-06-16,8549.0,9421.0,1,[0.46]
119007,2019-06-16,9421.0,9409.0,1,[0.573]
119007,2019-06-16,9409.0,8549.0,1,[1.017]
121000,2019-06-16,9100.0,9508.0,1,[2.03]
124471,2019-06-15,8534.0,9687.0,1,[0.384]
124471,2019-06-15,9687.0,9072.0,1,[1.033]
124471,2019-06-15,9072.0,9383.0,1,[0.613]
127554,2019-06-16,9297.0,8923.0,1,[1.549]
130098,2019-06-15,8525.0,8948.0,1,[3.525]
130098,2019-06-16,8525.0,9100.0,1,[3.512]
130815,2019-06-16,9508.0,10551.0,1,[0.431]
130815,2019-06-16,10551.0,9407.0,1,[0.567]
131875,2019-06-15,8767.0,8913.0,1,[0.153]
132577,2019-06-16,8678.0,8764.0,1,[1.476]
132577,2019-06-16,8764.0,8947.0,1,[1.127]
135450,2019-06-15,8895.0,8764.0,1,[1.231]
135715,2019-06-16,9301.0,9320.0,1,[0.027]
136423,2019-06-16,9044.0,8988.0,1,[0.682]
138392,2019-06-15,8988.0,8678.0,1,[1.73]
138392,2019-06-16,8988.0,8678.0,1,[1.556]
138392,2019-06-16,8678.0,8988.0,1,[1.587]
142575,2019-06-16,8771.0,9592.0,1,[3.016]
143350,2019-06-16,9131.0,9097.0,1,[0.705]
143350,2019-06-16,9097.0,9131.0,1,[0.711]
147313,2019-06-16,8946.0,8894.0,1,[0.338]
147429,2019-06-15,8907.0,9345.0,1,[2.265]
147429,2019-06-16,9412.0,9383.0,1,[0.415]
147429,2019-06-16,9383.0,8907.0,1,[1.859]
148280,2019-06-15,9718.0,9508.0,1,[1.584]
152732,2019-06-15,9035.0,9103.0,1,[1.402]
152732,2019-06-15,9103.0,8555.0,1,[2.1]
152732,2019-06-15,8555.0,8547.0,1,[0.441]
155920,2019-06-16,9129.0,9034.0,1,[1.13]
157531,2019-06-15,9409.0,9508.0,1,[0.844]
157531,2019-06-15,9508.0,9385.0,1,[1.032]
158678,2019-06-16,8771.0,9035.0,1,[1.465]
161256,2019-06-15,9488.0,9687.0,1,[1.672]
162647,2019-06-15,9288.0,9408.0,1,[0.603]
162647,2019-06-15,9408.0,8988.0,1,[1.567]
162647,2019-06-16,8988.0,9008.0,1,[0.423]
162647,2019-06-16,9008.0,8988.0,1,[0.431]
164949,2019-06-16,8635.0,8921.0,1,[0.761]
165442,2019-06-16,9014.0,8983.0,1,[1.459]
165442,2019-06-16,8983.0,9006.0,1,[0.791]
165442,2019-06-16,9006.0,9045.0,1,[0.755]
165442,2019-06-16,9045.0,9384.0,1,[0.633]
165442,2019-06-16,9384.0,9324.0,1,[0.308]
165650,2019-06-15,9294.0,9321.0,1,[0.242]
165650,2019-06-15,9321.0,9172.0,1,[0.557]
165650,2019-06-15,9172.0,8948.0,1,[1.38]
165650,2019-06-15,8948.0,8924.0,1,[0.043]
165650,2019-06-15,8924.0,9034.0,1,[1.686]
165650,2019-06-15,9034.0,9060.0,1,[0.274]
167741,2019-06-16,8954.0,8952.0,1,[0.389]
167741,2019-06-16,8952.0,8954.0,1,[0.409]
168354,2019-06-15,9295.0,9059.0,1,[0.537]
169491,2019-06-16,8684.0,6993.0,1,[0.661]
170608,2019-06-16,8916.0,9059.0,1,[1.493]
170608,2019-06-16,8916.0,8880.0,1,[0.508]
170608,2019-06-16,9059.0,8916.0,1,[1.492]
171448,2019-06-15,9508.0,9344.0,1,[0.909]
172518,2019-06-16,9106.0,9046.0,1,[1.421]
173631,2019-06-16,9133.0,9059.0,1,[0.61]
173739,2019-06-16,9460.0,8658.0,1,[3.43]
176220,2019-06-16,9366.0,9710.0,1,[2.916]
176220,2019-06-16,9710.0,8545.0,1,[0.663]
176220,2019-06-16,8545.0,8502.0,1,[0.591]
177169,2019-06-15,9492.0,8771.0,1,[2.946]
178862,2019-06-15,9045.0,9041.0,1,[0.191]
178901,2019-06-16,9126.0,9772.0,1,[2.38]
178901,2019-06-16,9772.0,9109.0,1,[2.514]
179290,2019-06-15,9044.0,9059.0,1,[0.402]
179290,2019-06-16,9376.0,9400.0,1,[0.534]
179290,2019-06-16,9400.0,9059.0,1,[1.052]
179809,2019-06-16,9413.0,9112.0,1,[1.249]
179809,2019-06-16,9112.0,9115.0,1,[0.384]
185366,2019-06-15,9062.0,9503.0,1,[1.328]
187167,2019-06-15,9148.0,9172.0,1,[0.419]
187167,2019-06-15,9172.0,9148.0,1,[0.33]
190089,2019-06-15,8908.0,8909.0,1,[0.042]
190089,2019-06-16,9345.0,8908.0,1,[2.349]
192968,2019-06-15,8523.0,8568.0,1,[0.646]
195028,2019-06-15,9436.0,8268.0,1,[5.151]
196158,2019-06-15,9108.0,9289.0,1,[0.739]
196158,2019-06-15,9289.0,9328.0,1,[0.434]
196158,2019-06-15,9328.0,9034.0,1,[1.401]
200017,2019-06-15,8727.0,8728.0,1,[0.013]
202506,2019-06-15,9340.0,8749.0,1,[2.551]
202506,2019-06-15,9340.0,8894.0,1,[2.389]
202506,2019-06-15,8749.0,9340.0,1,[2.565]
202506,2019-06-16,9340.0,9508.0,1,[0.596]
205444,2019-06-15,9066.0,9421.0,1,[0.761]
205892,2019-06-15,8703.0,9408.0,1,[2.91]
207514,2019-06-15,8893.0,8702.0,1,[1.336]
207514,2019-06-15,8702.0,8738.0,1,[0.456]
207577,2019-06-15,9069.0,9059.0,1,[0.71]
211785,2019-06-16,9045.0,9048.0,1,[0.69]
217649,2019-06-15,9488.0,9100.0,1,[2.258]
217649,2019-06-15,9059.0,9410.0,1,[0.943]
217992,2019-06-15,9431.0,8985.0,1,[1.855]
217992,2019-06-16,8678.0,8684.0,1,[0.362]
221672,2019-06-15,9112.0,9128.0,1,[0.387]
221672,2019-06-16,9342.0,9128.0,1,[0.895]
222623,2019-06-16,8895.0,8894.0,1,[0.249]
222623,2019-06-16,8894.0,8704.0,1,[1.288]
225686,2019-06-15,8678.0,9107.0,1,[2.08]
225686,2019-06-15,9107.0,9132.0,1,[0.552]
225686,2019-06-15,9132.0,9302.0,1,[0.497]
227974,2019-06-15,9065.0,9408.0,1,[0.395]
227974,2019-06-15,9408.0,9508.0,1,[0.751]
230096,2019-06-15,9413.0,9172.0,1,[0.802]
230096,2019-06-15,9172.0,9383.0,1,[0.572]
230096,2019-06-15,9383.0,8948.0,1,[1.747]
230096,2019-06-15,8948.0,9345.0,1,[2.046]
230096,2019-06-16,9172.0,9384.0,1,[0.574]
230714,2019-06-15,9059.0,9440.0,1,[1.283]
230714,2019-06-15,9440.0,9342.0,1,[0.574]
230714,2019-06-16,9059.0,9060.0,1,[0.274]
233502,2019-06-15,8775.0,9059.0,1,[0.902]
233502,2019-06-15,9059.0,9319.0,1,[0.932]
233502,2019-06-15,9319.0,8965.0,1,[1.41]
233502,2019-06-15,8965.0,8890.0,1,[0.846]
233695,2019-06-15,8969.0,9431.0,1,[2.205]
235738,2019-06-16,9022.0,9152.0,1,[2.175]
235971,2019-06-15,6940.0,9153.0,1,[3.233]
243513,2019-06-16,8157.0,8993.0,1,[2.273]
243513,2019-06-16,8993.0,8157.0,1,[2.278]
244391,2019-06-16,9508.0,9325.0,1,[1.032]
244391,2019-06-16,9325.0,8895.0,1,[2.266]
244901,2019-06-15,9049.0,9032.0,1,[0.569]
248027,2019-06-15,9316.0,9059.0,1,[0.842]
248027,2019-06-15,9059.0,9316.0,1,[0.842]
255653,2019-06-16,9131.0,8678.0,1,[2.677]
262600,2019-06-16,8768.0,9045.0,1,[1.088]
265929,2019-06-16,8993.0,9059.0,1,[0.581]
268075,2019-06-15,9321.0,8304.0,1,[3.261]
268075,2019-06-15,8304.0,9407.0,1,[3.16]
268075,2019-06-15,9336.0,9131.0,1,[0.78]
268075,2019-06-15,9131.0,9147.0,1,[0.872]
268075,2019-06-15,9131.0,9340.0,1,[0.756]
268075,2019-06-15,9147.0,9131.0,1,[0.935]
268075,2019-06-15,9340.0,9131.0,1,[0.765]
268075,2019-06-16,9131.0,9319.0,1,[0.709]
268075,2019-06-16,9319.0,9012.0,1,[1.166]
268075,2019-06-16,9012.0,9752.0,1,[2.816]
272406,2019-06-15,9108.0,8304.0,1,[3.249]
272406,2019-06-15,8304.0,9059.0,1,[3.066]
272406,2019-06-16,8304.0,9064.0,1,[3.162]
275171,2019-06-16,9366.0,9498.0,1,[0.773]
275245,2019-06-15,8989.0,9508.0,1,[2.277]
277329,2019-06-15,8549.0,9698.0,1,[0.578]
278052,2019-06-15,9751.0,9704.0,1,[0.514]
278052,2019-06-15,9704.0,9104.0,1,[2.594]
278052,2019-06-15,9104.0,9704.0,1,[2.576]
278288,2019-06-15,9032.0,9172.0,1,[1.353]
279319,2019-06-15,8701.0,6940.0,1,[1.426]
281446,2019-06-15,9289.0,9129.0,1,[0.585]
282044,2019-06-15,8894.0,9060.0,1,[2.084]
282623,2019-06-15,9410.0,8895.0,1,[2.408]
283052,2019-06-16,9410.0,9319.0,1,[0.694]
283052,2019-06-16,9319.0,9412.0,1,[0.701]
283052,2019-06-16,9412.0,9007.0,1,[1.758]
283052,2019-06-16,9007.0,9034.0,1,[1.083]
283052,2019-06-16,9034.0,9428.0,1,[1.188]
283205,2019-06-16,8658.0,8765.0,1,[1.315]
283205,2019-06-16,8765.0,8895.0,1,[1.319]
283562,2019-06-15,6940.0,8678.0,1,[1.745]
283562,2019-06-15,8678.0,9380.0,1,[3.009]
289357,2019-06-16,9376.0,9034.0,1,[0.386]
289357,2019-06-16,9034.0,9376.0,1,[0.386]
290754,2019-06-15,9436.0,9366.0,1,[0.662]
292351,2019-06-16,9297.0,9440.0,1,[1.331]
292351,2019-06-16,9440.0,9373.0,1,[0.435]
292351,2019-06-16,9373.0,9508.0,1,[0.559]
293948,2019-06-15,9060.0,9035.0,1,[0.382]
294892,2019-06-16,8947.0,8771.0,1,[0.622]
294892,2019-06-16,8771.0,8950.0,1,[0.54]
294892,2019-06-16,8950.0,8771.0,1,[0.539]
295376,2019-06-16,9108.0,9949.0,1,[2.811]
295754,2019-06-15,9508.0,8525.0,1,[3.01]
296562,2019-06-15,9413.0,9508.0,1,[0.461]
296927,2019-06-16,8268.0,9035.0,1,[3.443]
298602,2019-06-15,9149.0,9321.0,1,[0.936]
298602,2019-06-15,9321.0,9060.0,1,[0.846]
298602,2019-06-15,9060.0,9149.0,1,[1.05]
299841,2019-06-15,8766.0,8963.0,1,[0.219]
300253,2019-06-15,8762.0,9034.0,1,[0.779]
302251,2019-06-15,9034.0,9519.0,1,[1.994]
302251,2019-06-15,8773.0,8920.0,1,[0.56]
302251,2019-06-15,8920.0,8988.0,1,[0.553]
302251,2019-06-16,8917.0,8925.0,1,[0.39]
302251,2019-06-16,8925.0,8988.0,1,[0.823]
304041,2019-06-15,9367.0,8993.0,1,[1.547]
307322,2019-06-15,8966.0,9034.0,1,[1.711]
307322,2019-06-15,9034.0,8966.0,1,[1.711]
307510,2019-06-16,9292.0,9642.0,1,[2.67]
310163,2019-06-15,9710.0,9319.0,1,[2.944]
310163,2019-06-15,9319.0,8970.0,1,[1.534]
310503,2019-06-16,9149.0,9411.0,1,[1.167]
314120,2019-06-15,9169.0,8658.0,1,[2.138]
314171,2019-06-16,9508.0,9034.0,1,[2.031]
317800,2019-06-16,9411.0,9059.0,1,[0.576]
317800,2019-06-16,9059.0,9293.0,1,[0.794]
317800,2019-06-16,9293.0,8952.0,1,[1.507]
320183,2019-06-15,9101.0,9412.0,1,[1.537]
320183,2019-06-16,8956.0,9037.0,1,[0.603]
320210,2019-06-16,9443.0,9436.0,1,[0.253]
321255,2019-06-16,9409.0,9436.0,1,[0.542]
325765,2019-06-15,9073.0,9055.0,1,[0.315]
325765,2019-06-15,9055.0,9376.0,1,[0.516]
325765,2019-06-15,9376.0,9433.0,1,[0.845]
326075,2019-06-15,9288.0,9319.0,1,[0.409]
327658,2019-06-15,8685.0,8878.0,1,[1.299]
335317,2019-06-15,9372.0,8700.0,1,[3.395]
335317,2019-06-16,8700.0,9372.0,1,[3.395]
337590,2019-06-15,8921.0,8923.0,1,[0.077]
337936,2019-06-15,9059.0,9316.0,1,[0.804]
337936,2019-06-15,9135.0,9059.0,1,[0.272]
337936,2019-06-15,9316.0,9099.0,1,[0.695]
340519,2019-06-16,9108.0,9100.0,1,[0.656]
340519,2019-06-16,9442.0,9150.0,1,[1.699]
340519,2019-06-16,9150.0,9508.0,1,[2.076]
341428,2019-06-15,9131.0,8536.0,1,[2.416]
343724,2019-06-15,8747.0,8393.0,1,[0.276]
345088,2019-06-15,9152.0,9508.0,1,[1.932]
345088,2019-06-15,9508.0,9367.0,1,[0.722]
345088,2019-06-15,9367.0,9152.0,1,[1.185]
346088,2019-06-15,9008.0,9009.0,1,[0.347]
346432,2019-06-16,9074.0,8993.0,1,[0.833]
346432,2019-06-16,8993.0,9376.0,1,[0.708]
350703,2019-06-16,9041.0,9102.0,1,[0.716]
350703,2019-06-16,9102.0,9488.0,1,[2.351]
350750,2019-06-15,9302.0,9411.0,1,[0.965]
351426,2019-06-15,9288.0,9059.0,1,[0.392]
354534,2019-06-15,9508.0,9106.0,1,[1.818]
354571,2019-06-16,9126.0,9059.0,1,[0.464]
355642,2019-06-16,9060.0,9295.0,1,[0.77]
355642,2019-06-16,9295.0,9035.0,1,[1.141]
355642,2019-06-16,9035.0,9295.0,1,[1.138]
357048,2019-06-16,9031.0,8508.0,1,[1.025]
357497,2019-06-15,9059.0,9034.0,1,[0.439]
357497,2019-06-15,9034.0,9059.0,1,[0.434]
357497,2019-06-16,9059.0,9034.0,1,[0.451]
357497,2019-06-16,9034.0,9398.0,1,[0.853]
357497,2019-06-16,9398.0,9059.0,1,[0.635]
358588,2019-06-15,8993.0,9321.0,1,[1.308]
358777,2019-06-16,8924.0,7025.0,1,[2.281]
358777,2019-06-16,7025.0,8678.0,1,[0.428]
358777,2019-06-16,8678.0,8680.0,1,[0.308]
358777,2019-06-16,8680.0,7025.0,1,[0.404]
360760,2019-06-16,8765.0,8722.0,1,[0.949]
360802,2019-06-15,9452.0,8268.0,1,[4.096]
360802,2019-06-15,9707.0,8236.0,1,[3.108]
360802,2019-06-15,8236.0,8268.0,1,[0.116]
362926,2019-06-16,9034.0,9153.0,1,[1.185]
363263,2019-06-15,8540.0,9958.0,1,[1.755]
364356,2019-06-15,9290.0,9376.0,1,[0.512]
364356,2019-06-15,9376.0,10550.0,1,[1.125]
366001,2019-06-16,9010.0,9508.0,1,[2.251]
366001,2019-06-16,9508.0,9168.0,1,[1.725]
366001,2019-06-16,9168.0,9010.0,1,[0.839]
366445,2019-06-15,9397.0,9488.0,1,[0.881]
366445,2019-06-15,9488.0,9100.0,1,[2.204]
367069,2019-06-15,9101.0,8948.0,1,[0.927]
367612,2019-06-15,9321.0,9288.0,1,[0.65]
367612,2019-06-15,9288.0,9321.0,1,[0.65]
368125,2019-06-15,8157.0,6940.0,1,[1.739]
371485,2019-06-16,9060.0,9681.0,1,[1.343]
376734,2019-06-15,9105.0,9015.0,1,[0.883]
378470,2019-06-16,9149.0,9058.0,1,[0.833]
378470,2019-06-16,9058.0,9317.0,1,[0.802]
378470,2019-06-16,9317.0,9149.0,1,[0.55]
385056,2019-06-15,9135.0,9034.0,1,[0.687]
385056,2019-06-15,9034.0,8993.0,1,[0.482]
385056,2019-06-15,8993.0,9135.0,1,[0.829]
388107,2019-06-16,8908.0,8948.0,1,[0.464]
389288,2019-06-15,9288.0,9131.0,1,[0.328]
390152,2019-06-15,9012.0,8387.0,1,[2.527]
390152,2019-06-15,8387.0,9388.0,1,[2.85]
390152,2019-06-15,9388.0,8387.0,1,[2.831]
390152,2019-06-16,8694.0,9376.0,1,[2.451]
390152,2019-06-16,9376.0,9062.0,1,[0.095]
390152,2019-06-16,9062.0,9059.0,1,[0.306]
390152,2019-06-16,9059.0,8387.0,1,[2.541]
392914,2019-06-15,9488.0,8665.0,1,[3.791]
397502,2019-06-15,6940.0,8989.0,1,[1.966]
399309,2019-06-16,8763.0,8988.0,1,[0.385]
399309,2019-06-16,8988.0,9035.0,1,[0.766]
399309,2019-06-16,9060.0,8988.0,1,[0.767]
399309,2019-06-16,9035.0,9048.0,1,[0.523]
399309,2019-06-16,9048.0,8990.0,1,[0.91]
401105,2019-06-16,9022.0,8946.0,1,[2.46]
403585,2019-06-15,9038.0,9041.0,1,[0.325]
406579,2019-06-16,8570.0,8524.0,1,[0.607]
407615,2019-06-16,8993.0,9508.0,1,[2.503]
408120,2019-06-15,9107.0,9508.0,1,[2.094]
409324,2019-06-15,8762.0,9060.0,1,[1.191]
412100,2019-06-15,8993.0,9408.0,1,[1.301]
413838,2019-06-16,9508.0,9488.0,1,[0.728]
424179,2019-06-15,9508.0,9317.0,1,[0.99]
424179,2019-06-16,9059.0,9102.0,1,[0.666]
424179,2019-06-16,9102.0,8925.0,1,[0.921]
424263,2019-06-16,8383.0,9679.0,1,[2.304]
425277,2019-06-16,9060.0,9045.0,1,[0.156]
427011,2019-06-15,9006.0,9687.0,1,[2.062]
427011,2019-06-15,9687.0,9072.0,1,[0.956]
427011,2019-06-15,9072.0,9006.0,1,[1.256]
427011,2019-06-16,9006.0,8771.0,1,[0.488]
428036,2019-06-16,9173.0,9384.0,1,[0.789]
428036,2019-06-16,9384.0,9114.0,1,[0.682]
431652,2019-06-16,9129.0,8982.0,1,[1.699]
431652,2019-06-16,9129.0,8954.0,1,[0.841]
431652,2019-06-16,8982.0,8749.0,1,[0.328]
431652,2019-06-16,8749.0,9034.0,1,[0.671]
431652,2019-06-16,9034.0,9022.0,1,[1.122]
431652,2019-06-16,9022.0,9687.0,1,[0.647]
431652,2019-06-16,9687.0,9129.0,1,[2.505]
431652,2019-06-16,8954.0,9100.0,1,[0.696]
431652,2019-06-16,9100.0,9129.0,1,[0.281]
438686,2019-06-16,9152.0,9382.0,1,[1.283]
439462,2019-06-15,9376.0,9057.0,1,[0.292]
439462,2019-06-15,9057.0,9034.0,1,[0.359]
439462,2019-06-15,9034.0,9376.0,1,[0.539]
440572,2019-06-16,9508.0,9492.0,1,[0.782]
441961,2019-06-15,9293.0,9174.0,1,[0.271]
441961,2019-06-15,9302.0,9174.0,1,[0.128]
445061,2019-06-16,8895.0,8890.0,1,[0.389]
445654,2019-06-15,8754.0,8541.0,1,[1.528]
445654,2019-06-15,8541.0,9697.0,1,[1.106]
448397,2019-06-16,8704.0,8953.0,1,[1.484]
448397,2019-06-16,8893.0,6993.0,1,[1.947]
448397,2019-06-16,6993.0,10858.0,1,[4.824]
448397,2019-06-16,10858.0,9035.0,1,[1.958]
449054,2019-06-16,9037.0,8917.0,1,[1.225]
449323,2019-06-15,9097.0,8678.0,1,[2.658]
449610,2019-06-15,9130.0,8959.0,1,[0.854]
449610,2019-06-15,8959.0,9132.0,1,[0.909]
449610,2019-06-16,9130.0,9421.0,1,[1.681]
449610,2019-06-16,9130.0,9063.0,1,[0.555]
449610,2019-06-16,9421.0,9420.0,1,[0.956]
449610,2019-06-16,9420.0,9059.0,1,[0.777]
449610,2019-06-16,9059.0,9068.0,1,[0.434]
449610,2019-06-16,9059.0,9130.0,1,[0.458]
449610,2019-06-16,9068.0,9059.0,1,[0.543]
449610,2019-06-16,9063.0,9132.0,1,[0.582]
449761,2019-06-16,8891.0,9131.0,1,[1.736]
450238,2019-06-15,7011.0,8722.0,1,[1.078]
450238,2019-06-15,8722.0,7011.0,1,[1.09]
451142,2019-06-16,9328.0,9168.0,1,[0.649]
451142,2019-06-16,9168.0,9103.0,1,[0.423]
455269,2019-06-15,9006.0,9716.0,1,[1.918]
455269,2019-06-16,9044.0,9697.0,1,[1.649]
457389,2019-06-15,8946.0,7028.0,1,[2.233]
457389,2019-06-15,8946.0,9101.0,1,[0.723]
457389,2019-06-15,7028.0,7011.0,1,[0.684]
457389,2019-06-15,7011.0,8657.0,1,[0.776]
457389,2019-06-15,8657.0,8946.0,1,[0.818]
458435,2019-06-15,9166.0,8993.0,1,[1.248]
458435,2019-06-15,8993.0,9045.0,1,[0.514]
458435,2019-06-15,9045.0,9109.0,1,[0.459]
458435,2019-06-15,9109.0,9720.0,1,[2.685]
458670,2019-06-15,9108.0,8737.0,1,[1.861]
458670,2019-06-16,8895.0,8737.0,1,[1.775]
472106,2019-06-15,9688.0,8751.0,1,[1.802]
479879,2019-06-15,8658.0,8988.0,1,[1.353]
481134,2019-06-15,9324.0,9022.0,1,[1.767]
481134,2019-06-15,9022.0,8534.0,1,[0.504]
481134,2019-06-15,8534.0,9035.0,1,[0.965]
481134,2019-06-15,9035.0,8683.0,1,[2.235]
481134,2019-06-15,8683.0,8891.0,1,[1.641]
481134,2019-06-16,9406.0,9376.0,1,[0.523]
481134,2019-06-16,9376.0,9718.0,1,[1.027]
481134,2019-06-16,9718.0,8685.0,1,[2.85]
481134,2019-06-16,8685.0,8702.0,1,[0.604]
481134,2019-06-16,8702.0,8891.0,1,[1.261]
481467,2019-06-15,9115.0,9034.0,1,[0.491]
