device_id,day,source,target,weight,distance
982,2019-07-21,9408.0,9131.0,1,[0.836]
2438,2019-07-20,8993.0,9508.0,1,[1.958]
2438,2019-07-20,9508.0,9318.0,1,[0.817]
2438,2019-07-20,9318.0,9131.0,1,[0.548]
2438,2019-07-20,9131.0,9295.0,1,[0.351]
2438,2019-07-20,9295.0,8769.0,1,[1.439]
2438,2019-07-20,8769.0,8749.0,1,[0.794]
2438,2019-07-20,8749.0,8726.0,1,[0.333]
2438,2019-07-20,8749.0,8907.0,1,[0.597]
2438,2019-07-20,8907.0,8914.0,1,[0.216]
2438,2019-07-20,8914.0,8749.0,1,[0.607]
2438,2019-07-21,8772.0,9059.0,1,[1.078]
2438,2019-07-21,9059.0,8773.0,1,[1.017]
2438,2019-07-21,8773.0,9131.0,1,[1.141]
2438,2019-07-21,9131.0,9321.0,1,[0.635]
2438,2019-07-21,9321.0,9508.0,1,[0.721]
6210,2019-07-20,9131.0,9428.0,1,[0.961]
6210,2019-07-20,9428.0,9412.0,1,[0.065]
6210,2019-07-20,9428.0,9290.0,1,[0.57]
6210,2019-07-20,9412.0,9421.0,1,[0.707]
6210,2019-07-20,9421.0,9428.0,1,[0.675]
6210,2019-07-20,9290.0,9132.0,1,[0.503]
6210,2019-07-20,9132.0,9413.0,1,[0.99]
6805,2019-07-20,9420.0,9060.0,1,[0.66]
6805,2019-07-21,9022.0,9699.0,1,[1.112]
6805,2019-07-21,9699.0,9045.0,1,[1.805]
6875,2019-07-20,9304.0,9384.0,1,[0.641]
9690,2019-07-20,9013.0,9059.0,1,[0.615]
9690,2019-07-20,9059.0,9012.0,1,[0.598]
9926,2019-07-20,9172.0,9492.0,1,[1.811]
9964,2019-07-20,8924.0,8658.0,1,[0.69]
9964,2019-07-20,8678.0,9415.0,1,[3.342]
9964,2019-07-21,8956.0,9012.0,1,[0.668]
9964,2019-07-21,9012.0,9002.0,1,[1.389]
13801,2019-07-20,9297.0,10550.0,1,[1.114]
14017,2019-07-20,8886.0,8895.0,1,[0.577]
14017,2019-07-20,8886.0,8680.0,1,[1.484]
14017,2019-07-20,8895.0,8886.0,1,[0.565]
14017,2019-07-20,8680.0,8657.0,1,[1.389]
14017,2019-07-21,8895.0,8886.0,1,[0.587]
18731,2019-07-20,9099.0,9100.0,1,[0.09]
18731,2019-07-20,9100.0,8967.0,1,[0.497]
18731,2019-07-20,8967.0,9100.0,1,[0.528]
19619,2019-07-20,9059.0,9115.0,1,[0.448]
19619,2019-07-20,9059.0,9034.0,1,[0.68]
19619,2019-07-20,9115.0,9059.0,1,[0.36]
19619,2019-07-20,9034.0,9045.0,1,[0.47]
19619,2019-07-20,9045.0,9442.0,1,[1.341]
24843,2019-07-20,8694.0,8920.0,1,[2.039]
24843,2019-07-21,8704.0,8685.0,1,[0.606]
25377,2019-07-20,8749.0,8744.0,1,[0.54]
31226,2019-07-20,9064.0,8774.0,1,[1.351]
31226,2019-07-20,8774.0,8552.0,1,[2.125]
33221,2019-07-21,8678.0,8268.0,1,[2.255]
40880,2019-07-20,8771.0,9428.0,1,[2.089]
40880,2019-07-20,9428.0,9295.0,1,[0.661]
40880,2019-07-20,9428.0,9381.0,1,[0.509]
40880,2019-07-20,9295.0,9428.0,1,[0.686]
40880,2019-07-20,9147.0,9342.0,1,[1.232]
40880,2019-07-20,9342.0,9060.0,1,[0.682]
40880,2019-07-20,9060.0,9487.0,1,[1.47]
40880,2019-07-20,9487.0,8499.0,1,[2.455]
40880,2019-07-20,8499.0,9149.0,1,[2.727]
40880,2019-07-20,9149.0,9128.0,1,[0.378]
40880,2019-07-20,9128.0,9069.0,1,[1.002]
40880,2019-07-20,9069.0,9174.0,1,[1.525]
41377,2019-07-20,8988.0,9687.0,1,[2.047]
41377,2019-07-21,8988.0,9130.0,1,[0.954]
41377,2019-07-21,9060.0,8988.0,1,[0.74]
43937,2019-07-21,9006.0,8886.0,1,[1.163]
45637,2019-07-20,9152.0,8921.0,1,[1.178]
45718,2019-07-20,9421.0,8573.0,1,[1.627]
47821,2019-07-21,9407.0,9498.0,1,[0.866]
50068,2019-07-21,9750.0,9709.0,1,[0.412]
50068,2019-07-21,9750.0,9044.0,1,[2.314]
50068,2019-07-21,9709.0,9750.0,1,[0.412]
50068,2019-07-21,9044.0,9442.0,1,[1.441]
50780,2019-07-20,8749.0,9003.0,1,[1.029]
50780,2019-07-20,9003.0,9682.0,1,[1.344]
50780,2019-07-21,9101.0,9682.0,1,[2.615]
50780,2019-07-21,9682.0,8477.0,1,[1.68]
50787,2019-07-20,9508.0,9398.0,1,[0.907]
50787,2019-07-20,9398.0,9376.0,1,[0.603]
50787,2019-07-20,9376.0,9367.0,1,[0.793]
50787,2019-07-21,8728.0,8678.0,1,[1.144]
50787,2019-07-21,8678.0,8954.0,1,[2.424]
52313,2019-07-21,8963.0,9059.0,1,[0.95]
52313,2019-07-21,9059.0,9508.0,1,[1.485]
52436,2019-07-20,9130.0,8749.0,1,[1.71]
52436,2019-07-20,8749.0,8737.0,1,[0.407]
52436,2019-07-20,8737.0,8722.0,1,[0.404]
52436,2019-07-20,8722.0,9132.0,1,[1.894]
52436,2019-07-20,9132.0,9060.0,1,[0.619]
52436,2019-07-20,9060.0,9288.0,1,[0.601]
52436,2019-07-21,8994.0,8763.0,1,[0.597]
59386,2019-07-20,8549.0,9100.0,1,[2.328]
59386,2019-07-20,9100.0,8886.0,1,[1.565]
60686,2019-07-21,9376.0,7024.0,1,[3.142]
61197,2019-07-20,8665.0,8946.0,1,[0.583]
61197,2019-07-20,8946.0,9508.0,1,[2.717]
61304,2019-07-21,9152.0,9150.0,1,[0.051]
61304,2019-07-21,9150.0,9101.0,1,[0.121]
61983,2019-07-20,8986.0,8771.0,1,[0.505]
61983,2019-07-20,8771.0,9103.0,1,[0.863]
61983,2019-07-21,9059.0,9031.0,1,[0.599]
61983,2019-07-21,8948.0,9100.0,1,[0.913]
61983,2019-07-21,9100.0,9373.0,1,[1.259]
61983,2019-07-21,9373.0,8762.0,1,[2.139]
62062,2019-07-21,9484.0,9318.0,1,[0.887]
63509,2019-07-20,9376.0,9131.0,1,[0.578]
63779,2019-07-21,8890.0,6940.0,1,[0.603]
63779,2019-07-21,6940.0,8890.0,1,[0.616]
66496,2019-07-20,8525.0,9376.0,1,[2.043]
68270,2019-07-21,9413.0,8895.0,1,[2.389]
69294,2019-07-20,8763.0,9045.0,1,[1.005]
71854,2019-07-21,9718.0,9075.0,1,[0.858]
72432,2019-07-21,9044.0,9043.0,1,[0.099]
72432,2019-07-21,9043.0,9373.0,1,[1.32]
72432,2019-07-21,9373.0,9043.0,1,[1.228]
75656,2019-07-20,8914.0,9126.0,1,[1.107]
75656,2019-07-20,9126.0,9420.0,1,[1.595]
75656,2019-07-20,9420.0,9421.0,1,[0.429]
75656,2019-07-20,9112.0,9063.0,1,[0.845]
75656,2019-07-20,9063.0,9286.0,1,[0.678]
75656,2019-07-20,9286.0,9112.0,1,[0.497]
75656,2019-07-21,9072.0,8534.0,1,[0.842]
75656,2019-07-21,8534.0,9679.0,1,[0.542]
75656,2019-07-21,9679.0,9034.0,1,[1.295]
75656,2019-07-21,9034.0,9114.0,1,[0.771]
75656,2019-07-21,9114.0,9168.0,1,[0.748]
77232,2019-07-20,8771.0,8948.0,1,[0.49]
77232,2019-07-21,8948.0,8771.0,1,[0.49]
77232,2019-07-21,8771.0,8948.0,1,[0.52]
77514,2019-07-20,8532.0,8552.0,1,[0.256]
78479,2019-07-21,8524.0,8749.0,1,[2.623]
78479,2019-07-21,8749.0,9034.0,1,[1.778]
82915,2019-07-21,9388.0,8665.0,1,[2.643]
83001,2019-07-21,9048.0,9039.0,1,[0.811]
83001,2019-07-21,9039.0,8769.0,1,[0.795]
83001,2019-07-21,8769.0,8774.0,1,[0.394]
83001,2019-07-21,8774.0,8764.0,1,[0.417]
83001,2019-07-21,8764.0,9039.0,1,[0.717]
83536,2019-07-21,9370.0,9508.0,1,[0.519]
84031,2019-07-20,9290.0,9172.0,1,[0.386]
84031,2019-07-20,9172.0,8950.0,1,[1.224]
84041,2019-07-21,9290.0,9383.0,1,[0.37]
84041,2019-07-21,9383.0,8956.0,1,[1.581]
84041,2019-07-21,8956.0,9383.0,1,[1.598]
84471,2019-07-20,8890.0,8268.0,1,[3.621]
86375,2019-07-21,8728.0,8157.0,1,[1.582]
88142,2019-07-20,9133.0,9407.0,1,[0.807]
93372,2019-07-20,8766.0,9148.0,1,[1.318]
96748,2019-07-21,8951.0,9508.0,1,[2.618]
97960,2019-07-20,8895.0,9059.0,1,[1.898]
98040,2019-07-20,9074.0,9035.0,1,[0.684]
98040,2019-07-20,9035.0,9006.0,1,[0.991]
98040,2019-07-20,9006.0,8882.0,1,[0.712]
98040,2019-07-21,8963.0,9011.0,1,[0.36]
98040,2019-07-21,9011.0,9112.0,1,[0.395]
98040,2019-07-21,9112.0,9074.0,1,[1.251]
98040,2019-07-21,9074.0,9035.0,1,[0.608]
98040,2019-07-21,9035.0,9048.0,1,[0.269]
98040,2019-07-21,9035.0,8774.0,1,[1.144]
98040,2019-07-21,9048.0,9035.0,1,[0.314]
