device_id,day,source,target,weight,distance
167,2019-06-01,9376.0,9062.0,1,[0.013]
167,2019-06-01,9062.0,9319.0,1,[0.861]
982,2019-06-02,9508.0,9436.0,1,[0.563]
1137,2019-06-01,9012.0,8954.0,1,[0.391]
5058,2019-06-02,9174.0,9318.0,1,[0.487]
5542,2019-06-01,9048.0,8988.0,1,[1.07]
7000,2019-06-01,9153.0,9286.0,1,[0.222]
7000,2019-06-02,9149.0,9298.0,1,[0.426]
13171,2019-06-02,9340.0,9060.0,1,[0.962]
15963,2019-06-01,9041.0,9129.0,1,[0.605]
19619,2019-06-01,9421.0,9687.0,1,[1.026]
19619,2019-06-01,9687.0,9044.0,1,[1.562]
19619,2019-06-01,9044.0,9100.0,1,[1.241]
19619,2019-06-01,9508.0,9174.0,1,[1.242]
19619,2019-06-01,9174.0,9508.0,1,[1.273]
19756,2019-06-01,8722.0,8887.0,1,[0.966]
22303,2019-06-01,8764.0,9011.0,1,[0.724]
23313,2019-06-02,9772.0,9319.0,1,[2.083]
23313,2019-06-02,9319.0,9103.0,1,[0.944]
23313,2019-06-02,9103.0,9114.0,1,[0.385]
23313,2019-06-02,9114.0,9772.0,1,[2.434]
24433,2019-06-01,7015.0,9338.0,1,[3.601]
24433,2019-06-02,6992.0,8966.0,1,[2.463]
24843,2019-06-02,9432.0,8920.0,1,[2.446]
24843,2019-06-02,8920.0,9295.0,1,[1.738]
25140,2019-06-01,9423.0,9414.0,1,[0.109]
27040,2019-06-01,9413.0,9366.0,1,[0.405]
27040,2019-06-02,9344.0,9442.0,1,[0.647]
27896,2019-06-02,8948.0,8922.0,1,[0.161]
27896,2019-06-02,8922.0,7003.0,1,[2.028]
28040,2019-06-01,9014.0,9383.0,1,[0.969]
28040,2019-06-01,9383.0,9132.0,1,[0.68]
30447,2019-06-01,9698.0,9676.0,1,[0.478]
31019,2019-06-01,9454.0,9438.0,1,[0.681]
31083,2019-06-01,9131.0,9031.0,1,[0.945]
31083,2019-06-01,9031.0,9021.0,1,[1.006]
31083,2019-06-01,9021.0,9411.0,1,[1.399]
31083,2019-06-01,9411.0,9031.0,1,[1.533]
31226,2019-06-01,8552.0,9697.0,1,[0.689]
