device_id,day,source,target,weight,distance
982,2019-06-08,10887.0,10914.0,1,[0.467]
982,2019-06-08,10914.0,9762.0,1,[3.119]
982,2019-06-08,9762.0,10914.0,1,[3.137]
982,2019-06-09,10239.0,10914.0,1,[0.808]
1186,2019-06-09,9230.0,10580.0,1,[1.019]
1186,2019-06-09,9230.0,8880.0,1,[2.702]
1186,2019-06-09,10580.0,10565.0,1,[0.438]
1186,2019-06-09,10565.0,9230.0,1,[0.778]
1333,2019-06-09,9064.0,3679.0,1,[6.103]
1590,2019-06-09,1430.0,1792.0,1,[2.776]
2706,2019-06-08,6868.0,8678.0,1,[4.868]
4195,2019-06-09,7214.0,9864.0,1,[10.631]
5474,2019-06-09,10322.0,11250.0,1,[1.055]
6562,2019-06-08,9533.0,9497.0,2,"[0.416, 0.414]"
6562,2019-06-08,9497.0,9533.0,2,"[0.416, 0.414]"
7000,2019-06-09,9132.0,9299.0,1,[0.853]
7000,2019-06-09,9299.0,9150.0,1,[0.574]
7000,2019-06-09,9150.0,9118.0,1,[0.573]
7000,2019-06-09,9118.0,9202.0,1,[0.381]
7142,2019-06-08,8324.0,10240.0,1,[4.236]
7404,2019-06-09,8869.0,9208.0,1,[2.511]
8165,2019-06-08,6066.0,5654.0,1,[2.267]
8598,2019-06-08,10741.0,3550.0,1,[4.045]
8598,2019-06-08,3550.0,3503.0,1,[1.287]
8598,2019-06-09,10416.0,10430.0,1,[1.385]
8824,2019-06-08,190.0,9035.0,1,[13.582]
8824,2019-06-08,9421.0,9064.0,1,[1.21]
9926,2019-06-08,9247.0,9173.0,1,[1.341]
9933,2019-06-08,8006.0,9059.0,1,[5.076]
9933,2019-06-08,9059.0,9508.0,1,[1.598]
9933,2019-06-08,9508.0,9406.0,1,[1.273]
9945,2019-06-08,3633.0,3628.0,1,[0.502]
11953,2019-06-08,10339.0,10765.0,1,[4.448]
12358,2019-06-08,3634.0,9035.0,1,[4.086]
12358,2019-06-08,9035.0,10645.0,1,[4.466]
12358,2019-06-09,9298.0,10645.0,1,[2.823]
12581,2019-06-08,10751.0,10837.0,1,[0.921]
12581,2019-06-08,10837.0,5652.0,1,[5.161]
12956,2019-06-08,11246.0,4400.0,1,[13.039]
13155,2019-06-08,5014.0,8863.0,1,[3.706]
13155,2019-06-08,8863.0,9177.0,1,[0.513]
13155,2019-06-08,9177.0,8954.0,1,[1.008]
13155,2019-06-08,8954.0,9011.0,1,[0.651]
13155,2019-06-08,9011.0,9398.0,1,[1.36]
13155,2019-06-08,9398.0,7908.0,1,[7.948]
13155,2019-06-08,7908.0,9108.0,1,[7.652]
13155,2019-06-09,8863.0,9107.0,1,[2.053]
13155,2019-06-09,9107.0,8853.0,1,[1.837]
13155,2019-06-09,8853.0,1627.0,1,[14.869]
13270,2019-06-08,10594.0,9266.0,1,[0.423]
13270,2019-06-08,9266.0,10543.0,1,[1.755]
14750,2019-06-08,3826.0,3812.0,1,[2.863]
15231,2019-06-08,9302.0,3501.0,1,[4.157]
15231,2019-06-08,3501.0,9710.0,1,[7.3]
15231,2019-06-08,9710.0,9265.0,1,[4.978]
15231,2019-06-08,9265.0,3501.0,1,[2.447]
15389,2019-06-08,1117.0,1675.0,1,[3.315]
15389,2019-06-08,1675.0,1164.0,1,[3.076]
15514,2019-06-09,9113.0,9065.0,1,[0.558]
15514,2019-06-09,9065.0,9045.0,1,[0.549]
15528,2019-06-08,9508.0,10608.0,1,[1.104]
15528,2019-06-08,10608.0,10822.0,1,[1.003]
15528,2019-06-09,11495.0,11134.0,1,[0.913]
15528,2019-06-09,11134.0,10822.0,1,[1.41]
15691,2019-06-09,9035.0,9131.0,1,[0.716]
15963,2019-06-08,9149.0,9362.0,1,[1.185]
15963,2019-06-08,9362.0,8994.0,1,[2.066]
15963,2019-06-08,8994.0,9073.0,1,[0.825]
15963,2019-06-08,9073.0,11129.0,1,[4.54]
15963,2019-06-08,11129.0,11122.0,1,[0.574]
15963,2019-06-08,11122.0,9129.0,1,[4.834]
15963,2019-06-09,9127.0,11122.0,1,[4.86]
15963,2019-06-09,11122.0,8994.0,1,[5.514]
15963,2019-06-09,8994.0,9045.0,1,[0.551]
15963,2019-06-09,9045.0,11122.0,1,[4.956]
16474,2019-06-08,9172.0,9149.0,1,[0.377]
16474,2019-06-08,9149.0,9114.0,1,[0.389]
16513,2019-06-09,9041.0,6936.0,1,[3.538]
16513,2019-06-09,6936.0,9180.0,1,[2.965]
16741,2019-06-09,11657.0,9710.0,1,[4.276]
16741,2019-06-09,9710.0,9656.0,1,[0.485]
16741,2019-06-09,9710.0,9663.0,1,[0.371]
16741,2019-06-09,9710.0,9813.0,1,[2.641]
16741,2019-06-09,9656.0,9860.0,1,[0.465]
16741,2019-06-09,9860.0,9864.0,1,[0.007]
16741,2019-06-09,9864.0,9710.0,1,[0.079]
16741,2019-06-09,9663.0,9868.0,1,[1.531]
16741,2019-06-09,9868.0,9710.0,1,[1.731]
16741,2019-06-09,9813.0,10427.0,1,[6.869]
16741,2019-06-09,10427.0,11246.0,1,[2.729]
16741,2019-06-09,11246.0,11657.0,1,[0.595]
16773,2019-06-08,3679.0,1816.0,1,[5.889]
17207,2019-06-08,9034.0,1168.0,1,[13.928]
17207,2019-06-09,9146.0,9277.0,1,[0.701]
17207,2019-06-09,9277.0,9208.0,1,[0.477]
