device_id,day,source,target,weight,distance
167,2019-06-01,9376.0,9062.0,1,[0.013]
167,2019-06-01,9062.0,9319.0,1,[0.861]
494,2019-06-02,3673.0,3509.0,1,[2.063]
982,2019-06-01,10914.0,10887.0,1,[0.525]
982,2019-06-01,10887.0,10914.0,1,[0.521]
982,2019-06-02,9508.0,9436.0,1,[0.563]
982,2019-06-02,9436.0,10913.0,1,[3.049]
982,2019-06-02,10913.0,10914.0,1,[0.566]
982,2019-06-02,10914.0,10886.0,1,[0.4]
982,2019-06-02,10886.0,10914.0,1,[0.434]
1054,2019-06-02,1808.0,1942.0,1,[0.003]
1137,2019-06-01,9101.0,3450.0,1,[3.795]
1137,2019-06-01,3450.0,3503.0,1,[0.378]
1137,2019-06-01,3503.0,9012.0,1,[4.675]
1137,2019-06-01,9012.0,8954.0,1,[0.391]
2528,2019-06-01,10643.0,3997.0,1,[4.909]
2528,2019-06-01,3997.0,3713.0,1,[0.375]
2706,2019-06-01,6868.0,8895.0,1,[5.884]
2706,2019-06-01,8895.0,6869.0,1,[5.833]
5058,2019-06-02,9174.0,9318.0,1,[0.487]
5542,2019-06-01,9048.0,8988.0,1,[1.07]
6131,2019-06-01,9464.0,9529.0,1,[0.46]
6131,2019-06-01,9464.0,9528.0,1,[0.446]
6131,2019-06-01,9529.0,9464.0,1,[0.442]
6131,2019-06-01,9528.0,9497.0,1,[0.351]
6131,2019-06-02,9464.0,10892.0,1,[2.027]
6131,2019-06-02,10892.0,9464.0,1,[2.009]
7000,2019-06-01,9290.0,9296.0,1,[0.84]
7000,2019-06-01,9296.0,9202.0,1,[1.1]
7000,2019-06-01,9202.0,9153.0,1,[1.212]
7000,2019-06-01,9153.0,9286.0,1,[0.222]
7000,2019-06-01,9286.0,9202.0,1,[1.43]
7000,2019-06-02,9100.0,9202.0,1,[0.902]
7000,2019-06-02,9202.0,9149.0,1,[1.106]
7000,2019-06-02,9149.0,9298.0,1,[0.426]
7000,2019-06-02,9298.0,9276.0,1,[0.559]
7000,2019-06-02,9276.0,9202.0,1,[0.578]
7803,2019-06-01,10594.0,3614.0,1,[2.062]
7803,2019-06-02,7518.0,3302.0,1,[9.38]
