res,cc_obs,bc_obs,ratio
1.0,2590.0,4370,1.6872586872586872
1.5,2853.8,4370,1.5312916111850865
2.0,2964.8,4370,1.4739611440906637
2.5,3046.4,4370,1.4344800420168067
3.0,3095.6,4370,1.4116810957488048
3.5,3144.5,4370,1.3897280966767371
4.0,3174.5,4370,1.376594739329028
4.5,3201.3,4370,1.3650704401336957
5.0,3234.8,4370,1.3509335971311982
5.5,3267.0,4370,1.3376186103458831
6.0,3286.0,4370,1.3298843578819233
6.5,3296.7,4370,1.325567992234659
7.0,3325.8,4370,1.313969571230982
7.5,3342.0,4370,1.3076002393776183
8.0,3352.6,4370,1.3034659667124024
8.5,3354.5,4370,1.302727679236846
9.0,3372.7,4370,1.295697808877161
9.5,3391.7,4370,1.2884394256567504
10.0,3408.7,4370,1.28201367090093
