res,cc_obs,bc_obs,ratio
1.0,1647.5,2805,1.7025796661608499
1.5,1804.4,2805,1.5545333628907114
2.0,1867.5,2805,1.502008032128514
2.5,1924.6,2805,1.4574457030032215
3.0,1961.0,2805,1.4303926568077512
3.5,1980.3,2805,1.416452052719285
4.0,2000.0,2805,1.4025
4.5,2011.7,2805,1.394343092906497
5.0,2032.9,2805,1.379802252939151
5.5,2052.4,2805,1.366692652504385
6.0,2062.9,2805,1.359736293567308
6.5,2068.3,2805,1.35618623990717
7.0,2086.0,2805,1.3446788111217642
7.5,2095.5,2805,1.3385826771653544
8.0,2099.7,2805,1.3359051293041864
8.5,2094.7,2805,1.3390939036616223
9.0,2105.3,2805,1.3323516838455325
9.5,2113.2,2805,1.3273708120386145
10.0,2121.3,2805,1.3223023617592984
