res,cc_obs,bc_obs,ratio
1.0,186.8,328,1.7558886509635974
1.5,202.2,328,1.62215628090999
2.0,210.7,328,1.5567157095396298
2.5,218.6,328,1.5004574565416287
3.0,223.1,328,1.4701927386822053
3.5,225.0,328,1.4577777777777778
4.0,227.1,328,1.444297666226332
4.5,227.8,328,1.439859525899912
5.0,230.8,328,1.4211438474870017
5.5,231.8,328,1.4150129421915443
6.0,230.9,328,1.4205283672585534
6.5,230.0,328,1.4260869565217391
7.0,232.5,328,1.410752688172043
7.5,233.9,328,1.4023086789226165
8.0,233.0,328,1.407725321888412
8.5,232.0,328,1.4137931034482758
9.0,233.4,328,1.405312767780634
9.5,233.3,328,1.4059151307329618
10.0,233.5,328,1.404710920770878
