res,cc_obs,bc_obs,ratio
1.0,342.8,544,1.586931155192532
1.5,370.8,544,1.4670981661272924
2.0,386.8,544,1.4064115822130299
2.5,390.2,544,1.3941568426447977
3.0,391.7,544,1.3888179729384733
3.5,400.8,544,1.3572854291417165
4.0,404.0,544,1.3465346534653466
4.5,407.1,544,1.3362810120363546
5.0,413.0,544,1.3171912832929782
5.5,417.4,544,1.3033061811212268
6.0,418.6,544,1.299569995222169
6.5,422.8,544,1.2866603595080417
7.0,427.0,544,1.2740046838407495
7.5,427.1,544,1.2737063919456801
8.0,429.8,544,1.2657049790600279
8.5,428.6,544,1.2692487167522164
9.0,430.3,544,1.264234255170811
9.5,431.8,544,1.2598425196850394
10.0,433.2,544,1.2557710064635272
