res,cc_obs,bc_obs,ratio
1.0,169.4,253,1.4935064935064934
1.5,195.7,253,1.2927950945324478
2.0,202.7,253,1.2481499753330045
2.5,208.2,253,1.2151777137367916
3.0,211.4,253,1.1967833491012299
3.5,218.5,253,1.1578947368421053
4.0,220.5,253,1.1473922902494331
4.5,220.6,253,1.1468721668177697
5.0,222.1,253,1.1391265195857723
5.5,226.6,253,1.116504854368932
6.0,225.7,253,1.120957022596367
6.5,225.4,253,1.1224489795918366
7.0,226.7,253,1.1160123511248345
7.5,227.1,253,1.1140466754733598
8.0,230.8,253,1.0961871750433274
8.5,230.6,253,1.0971379011274935
9.0,230.5,253,1.0976138828633406
9.5,231.3,253,1.0938175529615217
10.0,231.6,253,1.0924006908462867
