res,cc_obs,bc_obs,ratio
1.0,131334.9,138592,1.0552564474484696
1.5,144524.9,138592,0.9589489423621812
2.0,153774.3,138592,0.901268937657333
2.5,157241.3,138592,0.8813969357923142
3.0,159954.9,138592,0.8664442289670401
3.5,161813.5,138592,0.8564921962629818
4.0,163042.8,138592,0.8500344694767265
4.5,164089.9,138592,0.8446101801512463
5.0,164817.3,138592,0.8408826015230197
5.5,165486.5,138592,0.8374822115399141
6.0,165974.7,138592,0.8350188311833068
6.5,166403.5,138592,0.8328670971463942
7.0,166635.2,138592,0.8317090266642342
7.5,166881.7,138592,0.8304805140407845
8.0,167131.1,138592,0.8292412363707293
8.5,167491.9,138592,0.8274549396120051
9.0,167726.4,138592,0.8262980663747628
9.5,168032.4,138592,0.8247933136704588
10.0,168413.9,138592,0.8229249485939106
