res,cc_obs,bc_obs,ratio
1.0,14661.6,22103,1.5075435150324656
1.5,16666.8,22103,1.3261693906448748
2.0,17426.5,22103,1.2683556652225059
2.5,17821.4,22103,1.2402504853715195
3.0,18064.4,22103,1.2235667943579636
3.5,18214.7,22103,1.21347043871159
4.0,18315.1,22103,1.2068184175898578
4.5,18421.4,22103,1.1998545170291073
5.0,18502.7,22103,1.1945824122965838
5.5,18567.0,22103,1.1904454139063931
6.0,18693.9,22103,1.182364300654224
6.5,18771.7,22103,1.1774639483903961
7.0,18860.0,22103,1.171951219512195
7.5,18927.1,22103,1.1677964400251493
8.0,19029.9,22103,1.1614879741879882
8.5,19101.7,22103,1.1571221409612757
9.0,19138.8,22103,1.1548790937780844
9.5,19206.0,22103,1.1508382797042591
10.0,19254.0,22103,1.1479692531422043
