res,cc_obs,bc_obs,ratio
1.0,4040.7,7460,1.8462147647684808
1.5,4460.0,7460,1.6726457399103138
2.0,4553.9,7460,1.6381563055842245
2.5,4607.8,7460,1.6189938799427057
3.0,4649.7,7460,1.6044045852420588
3.5,4698.5,7460,1.5877407683303182
4.0,4718.9,7460,1.580876899277374
4.5,4731.4,7460,1.576700342393372
5.0,4761.8,7460,1.566634465958251
5.5,4776.8,7460,1.5617149556188243
6.0,4792.1,7460,1.556728782788339
6.5,4808.2,7460,1.5515161598935152
7.0,4826.2,7460,1.5457295594877958
7.5,4838.9,7460,1.5416726942073613
8.0,4842.4,7460,1.5405584007929953
8.5,4862.8,7460,1.534095582791807
9.0,4893.1,7460,1.524595859475588
9.5,4900.7,7460,1.5222315179464159
10.0,4922.8,7460,1.515397741122938
