res,cc_obs,bc_obs,ratio
1.0,11502.3,22008,1.9133564591429542
1.5,13561.9,22008,1.6227814686732684
2.0,14173.0,22008,1.5528116841882453
2.5,14483.4,22008,1.5195327064087163
3.0,14706.1,22008,1.496521851476598
3.5,14841.7,22008,1.4828489997776535
4.0,14962.3,22008,1.4708968540932879
4.5,15024.6,22008,1.4647977317199792
5.0,15125.6,22008,1.4550166604961126
5.5,15188.3,22008,1.4490100932954972
6.0,15255.2,22008,1.4426556190675965
6.5,15307.8,22008,1.4376984282522636
7.0,15364.9,22008,1.4323555636548237
7.5,15427.1,22008,1.4265804979548975
8.0,15466.3,22008,1.4229647685613238
8.5,15491.8,22008,1.4206225228830738
9.0,15568.1,22008,1.4136599841984572
9.5,15590.3,22008,1.4116469856256775
10.0,15649.5,22008,1.4063069107639221
