res,cc_obs,bc_obs,ratio
1.0,5890.1,10080,1.7113461571110846
1.5,6190.7,10080,1.6282488248501785
2.0,6340.3,10080,1.5898301342207781
2.5,6438.0,10080,1.565703634669152
3.0,6519.3,10080,1.5461782706732317
3.5,6581.5,10080,1.5315657524880346
4.0,6610.2,10080,1.5249160388490515
4.5,6612.8,10080,1.5243164771352529
5.0,6658.0,10080,1.513968158606188
5.5,6683.4,10080,1.5082143819014275
6.0,6689.5,10080,1.506839076164138
6.5,6716.1,10080,1.5008710412292847
7.0,6745.3,10080,1.4943738603175545
7.5,6756.4,10080,1.491918773311231
8.0,6787.6,10080,1.4850609935765218
8.5,6797.6,10080,1.48287630928563
9.0,6830.1,10080,1.4758202661747264
9.5,6819.9,10080,1.4780275370606608
10.0,6853.4,10080,1.4708028132022062
