res,cc_obs,bc_obs,ratio
1.0,1048.7,1808,1.7240392867359586
1.5,1160.1,1808,1.5584863373847084
2.0,1193.5,1808,1.514872224549644
2.5,1222.9,1808,1.4784528579605853
3.0,1233.0,1808,1.4663422546634226
3.5,1239.8,1808,1.4582997257622197
4.0,1242.1,1808,1.4555993881330007
4.5,1240.6,1808,1.4573593422537483
5.0,1251.7,1808,1.4444355676280258
5.5,1255.3,1808,1.4402931570142596
6.0,1260.2,1808,1.4346929058879543
6.5,1261.1,1808,1.4336690191103005
7.0,1272.6,1808,1.4207134999214208
7.5,1271.7,1808,1.4217189588739483
8.0,1271.6,1808,1.4218307643913182
8.5,1272.7,1808,1.4206018700400722
9.0,1281.7,1808,1.4106265116641958
9.5,1272.1,1808,1.4212719125854887
10.0,1279.1,1808,1.4134938628723321
