res,cc_obs,bc_obs,ratio
1.0,11658.6,20711,1.7764568644605698
1.5,13239.3,20711,1.5643576322010984
2.0,13704.7,20711,1.5112333724926483
2.5,13962.5,20711,1.4833303491495076
3.0,14117.9,20711,1.4670028828650155
3.5,14235.1,20711,1.4549247985613027
4.0,14292.3,20711,1.4491019639945986
4.5,14333.0,20711,1.4449870927230866
5.0,14420.0,20711,1.4362690707350902
5.5,14465.1,20711,1.4317910004078782
6.0,14529.1,20711,1.4254840286046624
6.5,14560.3,20711,1.422429482909006
7.0,14616.9,20711,1.416921508664628
7.5,14671.3,20711,1.411667677710905
8.0,14694.1,20711,1.4094772731912808
8.5,14680.8,20711,1.410754182333388
9.0,14781.7,20711,1.4011243632329162
9.5,14762.1,20711,1.4029846702027489
10.0,14827.5,20711,1.3967964930028662
