res,cc_obs,bc_obs,ratio
1.0,421.7,700,1.6599478302110506
1.5,470.3,700,1.488411652136934
2.0,489.4,700,1.4303228442991418
2.5,504.2,700,1.3883379611265372
3.0,511.2,700,1.3693270735524257
3.5,521.6,700,1.3420245398773005
4.0,519.9,700,1.346412771686863
4.5,526.4,700,1.3297872340425532
5.0,530.0,700,1.320754716981132
5.5,532.2,700,1.3152950018789928
6.0,535.5,700,1.3071895424836601
6.5,534.7,700,1.3091453151299792
7.0,540.4,700,1.295336787564767
7.5,537.6,700,1.3020833333333333
8.0,543.2,700,1.2886597938144329
8.5,545.9,700,1.2822861329913904
9.0,547.2,700,1.2792397660818713
9.5,549.4,700,1.274117218784128
10.0,559.3,700,1.2515644555694618
